,id,Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,weekday,dayofyear,day_of_week,year,weekofyear,quarter,is_weekend,is_month_start,is_month_end,is_year_start,is_year_end,days_in_month,weekofmonth,is_leap_year,Product_type,Year,Date,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,day_of_week_enc_1,day_of_week_enc_2,day_of_week_enc_3,day_of_week_enc_4,day_of_week_enc_5,day_of_week_enc_6,day_of_week_enc_7,month_April,month_August,month_December,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September,Produktgruppe_enc
2559,1411216,2014-11-21,88.9610411986744,6.0,6.5,5.0,61.0,0.0,4,325,Friday,2014,47,4,0,0,0,0,0,30,3,0,Seasonal products,2014,2014-11-21,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6
2555,1411212,2014-11-21,319.57590091164,6.0,6.5,5.0,61.0,0.0,4,325,Friday,2014,47,4,0,0,0,0,0,30,3,0,Roles,2014,2014-11-21,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
2554,1411211,2014-11-21,142.895603194534,6.0,6.5,5.0,61.0,0.0,4,325,Friday,2014,47,4,0,0,0,0,0,30,3,0,Bread,2014,2014-11-21,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2561,1411222,2014-11-22,453.568987542716,7.0,5.75,9.0,61.0,0.0,5,326,Saturday,2014,47,4,1,0,0,0,0,30,4,0,Roles,2014,2014-11-22,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
2565,1411226,2014-11-22,35.0737287217727,7.0,5.75,9.0,61.0,0.0,5,326,Saturday,2014,47,4,1,0,0,0,0,30,4,0,Seasonal products,2014,2014-11-22,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,6
2564,1411225,2014-11-22,268.133001971901,7.0,5.75,9.0,61.0,0.0,5,326,Saturday,2014,47,4,1,0,0,0,0,30,4,0,Cake,2014,2014-11-22,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,5
2563,1411224,2014-11-22,54.6530484698612,7.0,5.75,9.0,61.0,0.0,5,326,Saturday,2014,47,4,1,0,0,0,0,30,4,0,Pastry,2014,2014-11-22,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4
2560,1411221,2014-11-22,92.6616360079896,7.0,5.75,9.0,61.0,0.0,5,326,Saturday,2014,47,4,1,0,0,0,0,30,4,0,Bread,2014,2014-11-22,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2562,1411223,2014-11-22,185.123069490112,7.0,5.75,9.0,61.0,0.0,5,326,Saturday,2014,47,4,1,0,0,0,0,30,4,0,Croissant,2014,2014-11-22,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3
2571,1411236,2014-11-23,52.3718362768318,6.0,6.75,7.0,21.0,0.0,6,327,Sunday,2014,47,4,1,0,0,0,0,30,4,0,Seasonal products,2014,2014-11-23,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6
2570,1411235,2014-11-23,339.335191808283,6.0,6.75,7.0,21.0,0.0,6,327,Sunday,2014,47,4,1,0,0,0,0,30,4,0,Cake,2014,2014-11-23,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5
2569,1411234,2014-11-23,155.339006239265,6.0,6.75,7.0,21.0,0.0,6,327,Sunday,2014,47,4,1,0,0,0,0,30,4,0,Pastry,2014,2014-11-23,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,4
2568,1411233,2014-11-23,260.295502050464,6.0,6.75,7.0,21.0,0.0,6,327,Sunday,2014,47,4,1,0,0,0,0,30,4,0,Croissant,2014,2014-11-23,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3
2566,1411231,2014-11-23,88.8532704507342,6.0,6.75,7.0,21.0,0.0,6,327,Sunday,2014,47,4,1,0,0,0,0,30,4,0,Bread,2014,2014-11-23,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
2567,1411232,2014-11-23,669.96766227908,6.0,6.75,7.0,21.0,0.0,6,327,Sunday,2014,47,4,1,0,0,0,0,30,4,0,Roles,2014,2014-11-23,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
2577,1411246,2014-11-24,40.7631123393519,3.0,9.375,10.0,0.0,0.0,0,328,Monday,2014,48,4,0,0,0,0,0,30,4,0,Seasonal products,2014,2014-11-24,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6
2573,1411242,2014-11-24,308.910885833847,3.0,9.375,10.0,0.0,0.0,0,328,Monday,2014,48,4,0,0,0,0,0,30,4,0,Roles,2014,2014-11-24,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
2572,1411241,2014-11-24,135.495058395216,3.0,9.375,10.0,0.0,0.0,0,328,Monday,2014,48,4,0,0,0,0,0,30,4,0,Bread,2014,2014-11-24,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2575,1411244,2014-11-24,61.4807696110531,3.0,9.375,10.0,0.0,0.0,0,328,Monday,2014,48,4,0,0,0,0,0,30,4,0,Pastry,2014,2014-11-24,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4
2576,1411245,2014-11-24,253.979105531988,3.0,9.375,10.0,0.0,0.0,0,328,Monday,2014,48,4,0,0,0,0,0,30,4,0,Cake,2014,2014-11-24,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5
2574,1411243,2014-11-24,144.604223952278,3.0,9.375,10.0,0.0,0.0,0,328,Monday,2014,48,4,0,0,0,0,0,30,4,0,Croissant,2014,2014-11-24,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
2582,1411255,2014-11-25,247.035921813103,0.0,6.875,4.0,0.0,0.0,1,329,Tuesday,2014,48,4,0,0,0,0,0,30,4,0,Cake,2014,2014-11-25,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5
2578,1411251,2014-11-25,125.776456029191,0.0,6.875,4.0,0.0,0.0,1,329,Tuesday,2014,48,4,0,0,0,0,0,30,4,0,Bread,2014,2014-11-25,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2579,1411252,2014-11-25,296.604331640713,0.0,6.875,4.0,0.0,0.0,1,329,Tuesday,2014,48,4,0,0,0,0,0,30,4,0,Roles,2014,2014-11-25,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
2583,1411256,2014-11-25,62.0455462711679,0.0,6.875,4.0,0.0,0.0,1,329,Tuesday,2014,48,4,0,0,0,0,0,30,4,0,Seasonal products,2014,2014-11-25,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6
2581,1411254,2014-11-25,68.322231294165,0.0,6.875,4.0,0.0,0.0,1,329,Tuesday,2014,48,4,0,0,0,0,0,30,4,0,Pastry,2014,2014-11-25,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4
2580,1411253,2014-11-25,162.109721535091,0.0,6.875,4.0,0.0,0.0,1,329,Tuesday,2014,48,4,0,0,0,0,0,30,4,0,Croissant,2014,2014-11-25,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
2590,1411271,2014-11-27,114.36674051771,0.0,4.5,10.0,10.0,0.0,3,331,Thursday,2014,48,4,0,0,0,0,0,30,4,0,Bread,2014,2014-11-27,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2595,1411276,2014-11-27,63.8333927968917,0.0,4.5,10.0,10.0,0.0,3,331,Thursday,2014,48,4,0,0,0,0,0,30,4,0,Seasonal products,2014,2014-11-27,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6
2591,1411272,2014-11-27,295.530738816532,0.0,4.5,10.0,10.0,0.0,3,331,Thursday,2014,48,4,0,0,0,0,0,30,4,0,Roles,2014,2014-11-27,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
2593,1411274,2014-11-27,76.7515840608809,0.0,4.5,10.0,10.0,0.0,3,331,Thursday,2014,48,4,0,0,0,0,0,30,4,0,Pastry,2014,2014-11-27,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4
2594,1411275,2014-11-27,240.231661734869,0.0,4.5,10.0,10.0,0.0,3,331,Thursday,2014,48,4,0,0,0,0,0,30,4,0,Cake,2014,2014-11-27,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5
2592,1411273,2014-11-27,133.929603775867,0.0,4.5,10.0,10.0,0.0,3,331,Thursday,2014,48,4,0,0,0,0,0,30,4,0,Croissant,2014,2014-11-27,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
2600,1411285,2014-11-28,247.752074639689,6.0,1.625,16.0,10.0,0.0,4,332,Friday,2014,48,4,0,0,0,0,0,30,4,0,Cake,2014,2014-11-28,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5
2598,1411283,2014-11-28,136.272146510191,6.0,1.625,16.0,10.0,0.0,4,332,Friday,2014,48,4,0,0,0,0,0,30,4,0,Croissant,2014,2014-11-28,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
2601,1411286,2014-11-28,87.7747366712683,6.0,1.625,16.0,10.0,0.0,4,332,Friday,2014,48,4,0,0,0,0,0,30,4,0,Seasonal products,2014,2014-11-28,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6
2599,1411284,2014-11-28,81.8689054559593,6.0,1.625,16.0,10.0,0.0,4,332,Friday,2014,48,4,0,0,0,0,0,30,4,0,Pastry,2014,2014-11-28,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4
2596,1411281,2014-11-28,125.770265298128,6.0,1.625,16.0,10.0,0.0,4,332,Friday,2014,48,4,0,0,0,0,0,30,4,0,Bread,2014,2014-11-28,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2597,1411282,2014-11-28,304.300653670483,6.0,1.625,16.0,10.0,0.0,4,332,Friday,2014,48,4,0,0,0,0,0,30,4,0,Roles,2014,2014-11-28,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
2604,1411293,2014-11-29,180.203086819412,8.0,1.0,10.0,5.0,0.0,5,333,Saturday,2014,48,4,1,0,0,0,0,30,5,0,Croissant,2014,2014-11-29,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3
2606,1411295,2014-11-29,302.043216833243,8.0,1.0,10.0,5.0,0.0,5,333,Saturday,2014,48,4,1,0,0,0,0,30,5,0,Cake,2014,2014-11-29,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,5
2605,1411294,2014-11-29,72.0348065153357,8.0,1.0,10.0,5.0,0.0,5,333,Saturday,2014,48,4,1,0,0,0,0,30,5,0,Pastry,2014,2014-11-29,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4
2602,1411291,2014-11-29,143.276224653699,8.0,1.0,10.0,5.0,0.0,5,333,Saturday,2014,48,4,1,0,0,0,0,30,5,0,Bread,2014,2014-11-29,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2607,1411296,2014-11-29,96.2641065476009,8.0,1.0,10.0,5.0,0.0,5,333,Saturday,2014,48,4,1,0,0,0,0,30,5,0,Seasonal products,2014,2014-11-29,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,6
2603,1411292,2014-11-29,409.329550481107,8.0,1.0,10.0,5.0,0.0,5,333,Saturday,2014,48,4,1,0,0,0,0,30,5,0,Roles,2014,2014-11-29,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
2611,1411304,2014-11-30,141.988989801749,8.0,0.0,11.0,10.0,0.0,6,334,Sunday,2014,48,4,1,0,1,0,0,30,5,0,Pastry,2014,2014-11-30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,4
2613,1411306,2014-11-30,73.7361861778039,8.0,0.0,11.0,10.0,0.0,6,334,Sunday,2014,48,4,1,0,1,0,0,30,5,0,Seasonal products,2014,2014-11-30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6
2608,1411301,2014-11-30,70.5238191319592,8.0,0.0,11.0,10.0,0.0,6,334,Sunday,2014,48,4,1,0,1,0,0,30,5,0,Bread,2014,2014-11-30,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
2609,1411302,2014-11-30,663.600383039894,8.0,0.0,11.0,10.0,0.0,6,334,Sunday,2014,48,4,1,0,1,0,0,30,5,0,Roles,2014,2014-11-30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
2612,1411305,2014-11-30,363.220371450019,8.0,0.0,11.0,10.0,0.0,6,334,Sunday,2014,48,4,1,0,1,0,0,30,5,0,Cake,2014,2014-11-30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5
2610,1411303,2014-11-30,209.357217817955,8.0,0.0,11.0,10.0,0.0,6,334,Sunday,2014,48,4,1,0,1,0,0,30,5,0,Croissant,2014,2014-11-30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3
2619,1412016,2014-12-01,69.3729485294007,7.0,-2.0,13.0,10.0,0.0,0,335,Monday,2014,49,4,0,1,0,0,0,31,1,0,Seasonal products,2014,2014-12-01,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6
2617,1412014,2014-12-01,76.6177603369995,7.0,-2.0,13.0,10.0,0.0,0,335,Monday,2014,49,4,0,1,0,0,0,31,1,0,Pastry,2014,2014-12-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4
2618,1412015,2014-12-01,256.608163788753,7.0,-2.0,13.0,10.0,0.0,0,335,Monday,2014,49,4,0,1,0,0,0,31,1,0,Cake,2014,2014-12-01,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5
2615,1412012,2014-12-01,270.594408452574,7.0,-2.0,13.0,10.0,0.0,0,335,Monday,2014,49,4,0,1,0,0,0,31,1,0,Roles,2014,2014-12-01,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
2616,1412013,2014-12-01,119.427926175146,7.0,-2.0,13.0,10.0,0.0,0,335,Monday,2014,49,4,0,1,0,0,0,31,1,0,Croissant,2014,2014-12-01,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
2614,1412011,2014-12-01,128.454115308343,7.0,-2.0,13.0,10.0,0.0,0,335,Monday,2014,49,4,0,1,0,0,0,31,1,0,Bread,2014,2014-12-01,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
2623,1412024,2014-12-02,59.393866963155,8.0,-3.0,7.0,10.0,0.0,1,336,Tuesday,2014,49,4,0,0,0,0,0,31,1,0,Pastry,2014,2014-12-02,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4
2622,1412023,2014-12-02,114.344792372048,8.0,-3.0,7.0,10.0,0.0,1,336,Tuesday,2014,49,4,0,0,0,0,0,31,1,0,Croissant,2014,2014-12-02,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
2625,1412026,2014-12-02,83.8656432583178,8.0,-3.0,7.0,10.0,0.0,1,336,Tuesday,2014,49,4,0,0,0,0,0,31,1,0,Seasonal products,2014,2014-12-02,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6
2621,1412022,2014-12-02,275.978325664349,8.0,-3.0,7.0,10.0,0.0,1,336,Tuesday,2014,49,4,0,0,0,0,0,31,1,0,Roles,2014,2014-12-02,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
2620,1412021,2014-12-02,154.242632883405,8.0,-3.0,7.0,10.0,0.0,1,336,Tuesday,2014,49,4,0,0,0,0,0,31,1,0,Bread,2014,2014-12-02,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
2624,1412025,2014-12-02,265.933688534948,8.0,-3.0,7.0,10.0,0.0,1,336,Tuesday,2014,49,4,0,0,0,0,0,31,1,0,Cake,2014,2014-12-02,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5
2627,1412032,2014-12-03,263.707717313025,7.0,0.625,10.0,10.0,0.0,2,337,Wednesday,2014,49,4,0,0,0,0,0,31,1,0,Roles,2014,2014-12-03,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
2631,1412036,2014-12-03,77.7390714956598,7.0,0.625,10.0,10.0,0.0,2,337,Wednesday,2014,49,4,0,0,0,0,0,31,1,0,Seasonal products,2014,2014-12-03,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6
