Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Produktgruppe,Wochentag,Monat,Jahr,Umsatz_lag_1,Umsatz_lag_7,Umsatz_lag_14,Umsatz_rolling_mean_3,Umsatz_rolling_std_3,Umsatz_rolling_mean_7,Umsatz_rolling_std_7,Ist_Wochenende,Jahreszeit,Regenstaerke,Ist_Feiertag_SH,Ist_Feiertag_Bundesweit,Ist_Schulferien_SH,Veranstaltung_Holstenkoeste,Veranstaltung_Kieler_Umschlag,Veranstaltung_Kieler_Weihnachtsmaerkte,Veranstaltung_Kieler_Woche,Veranstaltung_NOK_Romantika,Veranstaltung_NordArt,Veranstaltung_Seebrueckenfest,Veranstaltung_Sprottentage
2013-07-25,280.80972,2.0,23.0875,9.0,,,Croissant,Donnerstag,7,2013,681.2508,141.8919,99.33539,376.58725,269.8394,366.72095,237.7347,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-25,65.8903,2.0,23.0875,9.0,,,Konditorei,Donnerstag,7,2013,280.80972,698.3409,356.48407,342.65027,312.30646,276.37088,209.16183,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-25,303.19254,2.0,23.0875,9.0,,,Kuchen,Donnerstag,7,2013,65.8903,328.0231,110.31525,216.63086,131.02399,272.82367,208.34883,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-26,147.27208,3.0,27.2625,6.0,,,Brot,Freitag,7,2013,303.19254,83.581635,691.04364,172.1183,120.58644,281.9223,199.92773,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-26,718.01666,3.0,27.2625,6.0,,,Brötchen,Freitag,7,2013,147.27208,327.3394,323.30142,389.49377,294.99707,337.73334,260.1724,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-26,352.29388,3.0,27.2625,6.0,,,Croissant,Freitag,7,2013,718.01666,167.70122,70.529,405.86087,289.11835,364.1037,249.18915,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-26,53.198456,3.0,27.2625,6.0,,,Konditorei,Freitag,7,2013,352.29388,681.2508,316.2968,374.503,332.9651,274.38196,228.14514,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-26,331.5221,3.0,27.2625,6.0,,,Kuchen,Freitag,7,2013,53.198456,280.80972,141.8919,245.67148,167.00978,281.6266,229.18607,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-27,161.40335,1.0,26.1625,10.0,,,Brot,Samstag,7,2013,331.5221,65.8903,698.3409,182.0413,140.30487,295.2713,216.70477,True,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-27,855.6191,1.0,26.1625,10.0,,,Brötchen,Samstag,7,2013,161.40335,303.19254,328.0231,449.51483,361.8364,374.18936,303.34143,True,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-27,382.96588,1.0,26.1625,10.0,,,Croissant,Samstag,7,2013,855.6191,147.27208,83.581635,466.66278,354.59518,407.85992,286.5734,True,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-27,358.8927,1.0,26.1625,10.0,,,Kuchen,Samstag,7,2013,382.96588,718.01666,327.3394,532.49255,280.0945,356.5565,251.83398,True,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-28,86.07914,4.0,24.8875,13.0,61.0,,Brot,Sonntag,7,2013,358.8927,352.29388,167.70122,275.97925,164.8982,318.52582,271.88773,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-07-28,871.80255,4.0,24.8875,13.0,61.0,,Brötchen,Sonntag,7,2013,86.07914,53.198456,681.2508,438.9248,398.92877,435.46927,311.85568,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-07-28,360.0961,4.0,24.8875,13.0,61.0,,Croissant,Sonntag,7,2013,871.80255,331.5221,280.80972,439.32593,398.80865,439.55127,310.45215,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-07-28,437.8248,4.0,24.8875,13.0,61.0,,Kuchen,Sonntag,7,2013,360.0961,161.40335,65.8903,556.57446,275.74805,479.04004,285.7751,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-07-29,183.56416,1.0,22.7875,10.0,,,Brot,Montag,7,2013,437.8248,855.6191,303.19254,327.16168,130.29054,383.0322,248.65508,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-29,672.50214,1.0,22.7875,10.0,,,Brötchen,Montag,7,2013,183.56416,382.96588,147.27208,431.29703,244.53435,424.3945,271.65942,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-29,356.03345,1.0,22.7875,10.0,,,Croissant,Montag,7,2013,672.50214,358.8927,718.01666,404.03326,247.97797,423.98605,271.77646,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-29,368.95102,1.0,22.7875,10.0,,,Kuchen,Montag,7,2013,356.03345,86.07914,352.29388,465.82886,179.1008,464.3963,231.15344,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-07-30,132.11163,5.0,21.075,13.0,21.0,,Brot,Dienstag,7,2013,368.95102,871.80255,53.198456,285.6987,133.16702,358.7262,176.47545,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-07-30,690.11774,5.0,21.075,13.0,21.0,,Brötchen,Dienstag,7,2013,132.11163,360.0961,331.5221,397.06012,280.06302,405.87213,216.45662,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-07-30,354.53177,5.0,21.075,13.0,21.0,,Croissant,Dienstag,7,2013,690.11774,437.8248,161.40335,392.25372,280.9091,393.97314,216.69662,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-07-30,424.08615,5.0,21.075,13.0,21.0,,Kuchen,Dienstag,7,2013,354.53177,183.56416,855.6191,489.57855,177.11981,428.3334,195.83795,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-07-31,144.74544,5.0,20.275,16.0,65.0,,Brot,Mittwoch,7,2013,424.08615,672.50214,382.96588,307.78778,145.41856,352.9396,187.58517,False,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-07-31,667.8422,5.0,20.275,16.0,65.0,,Brötchen,Mittwoch,7,2013,144.74544,356.03345,358.8927,412.2246,261.75003,397.4837,222.25888,False,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-07-31,321.07593,5.0,20.275,16.0,65.0,,Croissant,Mittwoch,7,2013,667.8422,368.95102,86.07914,377.88788,266.1358,390.6444,224.0129,False,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-07-31,426.9858,5.0,20.275,16.0,65.0,,Kuchen,Mittwoch,7,2013,321.07593,132.11163,871.80255,471.968,177.70555,432.7693,192.85167,False,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-08-01,157.85402,6.0,23.4,7.0,21.0,,Brot,Donnerstag,8,2013,426.9858,690.11774,360.0961,301.97192,135.57913,356.73163,178.8988,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-01,667.21375,6.0,23.4,7.0,21.0,,Brötchen,Donnerstag,8,2013,157.85402,354.53177,437.8248,417.3512,254.81651,401.40048,213.8753,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-01,304.83032,6.0,23.4,7.0,21.0,,Croissant,Donnerstag,8,2013,667.21375,424.08615,183.56416,376.6327,262.16125,384.36392,216.5007,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-01,60.56146,6.0,23.4,7.0,21.0,,Konditorei,Donnerstag,8,2013,304.83032,144.74544,672.50214,344.20184,305.2365,372.33765,233.68565,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-01,322.2943,6.0,23.4,7.0,21.0,,Kuchen,Donnerstag,8,2013,60.56146,667.8422,356.03345,229.2287,146.33087,322.97366,193.98354,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-02,117.359344,0.0,31.4375,7.0,,,Brot,Freitag,8,2013,322.2943,321.07593,368.95102,166.73837,137.67621,293.87128,209.01462,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-02,689.6951,0.0,31.4375,7.0,,,Brötchen,Freitag,8,2013,117.359344,426.9858,132.11163,376.4496,289.98563,331.40118,255.34952,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-02,379.5267,0.0,31.4375,7.0,,,Croissant,Freitag,8,2013,689.6951,157.85402,690.11774,395.52707,286.50317,363.06873,243.72043,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-02,68.1222,0.0,31.4375,7.0,,,Konditorei,Freitag,8,2013,379.5267,667.21375,354.53177,379.1147,310.78668,277.48422,223.46297,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-02,282.37152,0.0,31.4375,7.0,,,Kuchen,Freitag,8,2013,68.1222,304.83032,424.08615,243.34015,159.32915,274.27582,223.16592,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-03,186.02718,4.0,23.3625,11.0,63.0,,Brot,Samstag,8,2013,282.37152,60.56146,144.74544,178.8403,107.30532,292.1995,207.63885,True,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-08-03,930.8017,4.0,23.3625,11.0,63.0,,Brötchen,Samstag,8,2013,186.02718,322.2943,667.8422,466.40015,405.05823,379.12912,319.5552,True,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-08-03,454.70578,4.0,23.3625,11.0,63.0,,Croissant,Samstag,8,2013,930.8017,117.359344,321.07593,523.8449,377.1703,427.32147,298.22363,True,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-08-03,51.274998,4.0,23.3625,11.0,63.0,,Konditorei,Samstag,8,2013,454.70578,689.6951,426.9858,478.9275,440.26337,336.1186,302.2056,True,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-08-03,399.28333,4.0,23.3625,11.0,63.0,,Kuchen,Samstag,8,2013,51.274998,379.5267,157.85402,301.7547,218.68465,338.94095,302.7703,True,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-08-04,104.70821,3.0,23.05,8.0,,,Brot,Sonntag,8,2013,399.28333,68.1222,667.21375,185.08885,187.41194,344.16754,297.58752,True,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-04,862.75244,3.0,23.05,8.0,,,Brötchen,Sonntag,8,2013,104.70821,282.37152,304.83032,455.58133,382.14508,427.0791,353.1622,True,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-04,382.85648,3.0,23.05,8.0,,,Croissant,Sonntag,8,2013,862.75244,186.02718,60.56146,450.1057,383.4705,455.19757,338.29385,True,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-04,67.15688,3.0,23.05,8.0,,,Konditorei,Sonntag,8,2013,382.85648,930.8017,322.2943,437.5886,400.61176,331.81973,289.96494,True,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-04,461.70483,3.0,23.05,8.0,,,Kuchen,Sonntag,8,2013,67.15688,454.70578,117.359344,303.90607,208.78673,332.8196,290.47095,True,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-05,146.77531,0.0,25.8,10.0,,,Brot,Montag,8,2013,461.70483,51.274998,689.6951,225.21234,208.64156,346.4625,276.97244,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-05,520.9472,0.0,25.8,10.0,,,Brötchen,Montag,8,2013,146.77531,399.28333,379.5267,376.47577,201.11972,363.84305,284.55307,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-05,331.61536,0.0,25.8,10.0,,,Croissant,Montag,8,2013,520.9472,104.70821,68.1222,333.1126,187.09044,396.25836,262.1562,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-05,354.24725,0.0,25.8,10.0,,,Kuchen,Montag,8,2013,331.61536,862.75244,282.37152,402.26993,103.398605,323.61475,163.07654,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-06,131.95628,5.0,22.225,13.0,,,Brot,Dienstag,8,2013,354.24725,382.85648,186.02718,272.6063,122.330986,287.77188,175.02101,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-06,498.92096,5.0,22.225,13.0,,,Brötchen,Dienstag,8,2013,131.95628,67.15688,930.8017,328.37482,184.84535,349.45245,159.72667,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-06,344.1048,5.0,22.225,13.0,,,Croissant,Dienstag,8,2013,498.92096,461.70483,454.70578,324.99402,184.22726,332.65247,151.94734,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-06,69.70536,5.0,22.225,13.0,,,Konditorei,Dienstag,8,2013,344.1048,146.77531,51.274998,304.2437,217.36649,321.64246,169.44531,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-06,441.5215,5.0,22.225,13.0,,,Kuchen,Dienstag,8,2013,69.70536,520.9472,399.28333,285.11057,192.80055,310.29593,156.0009,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-07,160.59341,4.0,19.2125,8.0,,,Brot,Mittwoch,8,2013,441.5215,331.61536,104.70821,223.9401,193.83347,285.86423,165.22493,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-07,519.1972,4.0,19.2125,8.0,,,Brötchen,Mittwoch,8,2013,160.59341,354.24725,862.75244,373.77072,188.65788,309.4285,186.93883,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-07,341.48355,4.0,19.2125,8.0,,,Croissant,Mittwoch,8,2013,519.1972,131.95628,382.85648,340.4247,179.30424,339.36096,169.7725,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-07,83.10941,4.0,19.2125,8.0,,,Konditorei,Mittwoch,8,2013,341.48355,498.92096,67.15688,314.5967,219.28365,279.95932,177.22011,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-07,423.8503,4.0,19.2125,8.0,,,Kuchen,Mittwoch,8,2013,83.10941,344.1048,461.70483,282.81442,177.78537,291.35153,184.44661,False,Sommer,,True,True,True,False,False,False,False,False,False,False,False
2013-08-08,153.09943,7.0,16.975,12.0,20.0,,Brot,Donnerstag,8,2013,423.8503,69.70536,146.77531,220.01971,179.95787,303.26498,169.86093,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-08,486.2551,7.0,16.975,12.0,20.0,,Brötchen,Donnerstag,8,2013,153.09943,441.5215,520.9472,354.4016,177.10312,309.6555,176.63571,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-08,298.00552,7.0,16.975,12.0,20.0,,Croissant,Donnerstag,8,2013,486.2551,160.59341,331.61536,312.45334,167.04709,329.2858,164.52956,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-08,96.772095,7.0,16.975,12.0,20.0,,Konditorei,Donnerstag,8,2013,298.00552,519.1972,354.24725,293.67758,194.77757,268.93933,160.68823,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-08,464.87537,7.0,16.975,12.0,20.0,,Kuchen,Donnerstag,8,2013,96.772095,341.48355,131.95628,286.551,184.31877,286.56674,176.01015,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-09,125.620346,4.0,20.3375,10.0,21.0,,Brot,Freitag,8,2013,464.87537,83.10941,498.92096,229.08926,204.70557,292.63974,168.3885,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-09,539.97516,4.0,20.3375,10.0,21.0,,Brötchen,Freitag,8,2013,125.620346,423.8503,344.1048,376.8236,220.76529,309.229,188.04268,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-09,328.22992,4.0,20.3375,10.0,21.0,,Croissant,Freitag,8,2013,539.97516,153.09943,69.70536,331.27515,207.19418,334.24765,175.00636,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-09,81.48178,4.0,20.3375,10.0,21.0,,Konditorei,Freitag,8,2013,328.22992,486.2551,441.5215,316.5623,229.46927,276.42288,183.09459,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-09,450.086,4.0,20.3375,10.0,21.0,,Kuchen,Freitag,8,2013,81.48178,298.00552,160.59341,286.59924,187.79538,298.14868,194.73518,False,Sommer,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2013-08-10,185.17717,7.0,19.3625,12.0,61.0,,Brot,Samstag,8,2013,450.086,96.772095,519.1972,238.91498,190.08704,310.77795,181.94519,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-08-10,614.51184,7.0,19.3625,12.0,61.0,,Brötchen,Samstag,8,2013,185.17717,464.87537,341.48355,416.59167,216.61826,332.1546,209.73549,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-08-10,351.61703,7.0,19.3625,12.0,61.0,,Croissant,Samstag,8,2013,614.51184,125.620346,83.10941,383.76868,216.4656,364.43985,189.01494,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-08-10,59.981113,7.0,19.3625,12.0,61.0,,Konditorei,Samstag,8,2013,351.61703,539.97516,423.8503,342.03665,277.38947,295.86926,201.38225,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-08-10,450.99335,7.0,19.3625,12.0,61.0,,Kuchen,Samstag,8,2013,59.981113,328.22992,153.09943,287.5305,203.23128,313.4069,209.83809,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-08-11,73.20883,7.0,16.3875,9.0,61.0,,Brot,Sonntag,8,2013,450.99335,81.48178,486.2551,194.72777,222.03104,312.22504,211.37968,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-08-11,666.9113,7.0,16.3875,9.0,61.0,,Brötchen,Sonntag,8,2013,73.20883,450.086,298.00552,397.03784,300.50635,343.2001,247.71246,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-08-11,341.03302,7.0,16.3875,9.0,61.0,,Croissant,Sonntag,8,2013,666.9113,185.17717,96.772095,360.3844,297.3239,365.4652,237.9538,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-08-11,60.708786,7.0,16.3875,9.0,61.0,,Konditorei,Sonntag,8,2013,341.03302,614.51184,464.87537,356.2177,303.3864,286.3505,233.37036,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-08-11,583.4917,7.0,16.3875,9.0,61.0,,Kuchen,Sonntag,8,2013,60.708786,351.61703,125.620346,328.41116,261.6199,319.47543,259.20477,True,Sommer,Leicht,True,True,True,False,False,False,False,False,False,False,False
2013-08-12,154.50473,7.0,16.45,11.0,63.0,,Brot,Montag,8,2013,583.4917,59.981113,539.97516,266.23508,278.7261,332.97882,245.5349,False,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-08-12,510.01913,7.0,16.45,11.0,63.0,,Brötchen,Montag,8,2013,154.50473,450.99335,328.22992,416.0052,229.42628,341.41107,251.21121,False,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-08-12,253.62335,7.0,16.45,11.0,63.0,,Croissant,Montag,8,2013,510.01913,73.20883,81.48178,306.04907,183.46379,367.18457,227.21751,False,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-08-12,97.740616,7.0,16.45,11.0,63.0,,Konditorei,Montag,8,2013,253.62335,666.9113,450.086,287.1277,208.17133,285.87448,202.588,False,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-08-12,356.02634,7.0,16.45,11.0,63.0,,Kuchen,Montag,8,2013,97.740616,341.03302,185.17717,235.79677,130.06236,288.0164,203.3462,False,Sommer,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2013-08-13,134.06445,3.0,16.4,16.0,95.0,,Brot,Dienstag,8,2013,356.02634,60.708786,614.51184,195.9438,139.82013,298.49576,191.20749,False,Sommer,Stark,True,True,True,False,False,False,False,False,False,False,False
2013-08-13,535.4032,3.0,16.4,16.0,95.0,,Brötchen,Dienstag,8,2013,134.06445,583.4917,351.61703,341.83133,201.04556,291.62598,179.78409,False,Sommer,Stark,True,True,True,False,False,False,False,False,False,False,False
2013-08-13,271.59128,3.0,16.4,16.0,95.0,,Croissant,Dienstag,8,2013,535.4032,154.50473,59.981113,313.6863,203.95389,308.35263,170.08557,False,Sommer,Stark,True,True,True,False,False,False,False,False,False,False,False
2013-08-13,113.86364,3.0,16.4,16.0,95.0,,Konditorei,Dienstag,8,2013,271.59128,510.01913,450.99335,306.9527,212.98291,251.75899,157.22134,False,Sommer,Stark,True,True,True,False,False,False,False,False,False,False,False
