id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Produktgruppe,Wochentag,Monat,Jahr,Feiertag_Bereich,Feiertag_Bundesland,Feiertag,Veranstaltung_Holstenkoeste,Veranstaltung_Kieler_Umschlag,Veranstaltung_Kieler_Weihnachtsmaerkte,Veranstaltung_Kieler_Woche,Veranstaltung_NOK_Romantika,Veranstaltung_NordArt,Veranstaltung_Seebrueckenfest,Veranstaltung_Sprottentage
1402041,2014-02-04,1,130.28496,5,3.925,6,10,,Brot,Dienstag,2,2014,,,,False,False,False,False,False,False,False,False
1402051,2014-02-05,1,128.51299,4,3.675,8,10,,Brot,Mittwoch,2,2014,,,,False,False,False,False,False,False,False,False
1402061,2014-02-06,1,93.21457,7,7.875,11,20,,Brot,Donnerstag,2,2014,,,,False,False,False,False,False,False,False,False
1402071,2014-02-07,1,99.760735,7,8.475,15,63,,Brot,Freitag,2,2014,,,,False,False,False,False,False,False,False,False
1402081,2014-02-08,1,120.86274,7,6.2875,12,61,,Brot,Samstag,2,2014,,,,False,False,False,False,False,False,False,False
1402091,2014-02-09,1,57.00749,5,6.7125,15,63,,Brot,Sonntag,2,2014,,,,False,False,False,False,False,False,False,False
1402101,2014-02-10,1,154.18375,2,6.6375,9,,,Brot,Montag,2,2014,,,,False,False,False,False,False,False,False,False
1402111,2014-02-11,1,93.605,7,4.925,12,61,,Brot,Dienstag,2,2014,,,,False,False,False,False,False,False,False,False
1402121,2014-02-12,1,165.73839,4,6.1,13,10,,Brot,Mittwoch,2,2014,,,,False,False,False,False,False,False,False,False
1402131,2014-02-13,1,112.4813,5,7.45,13,,,Brot,Donnerstag,2,2014,,,,False,False,False,False,False,False,False,False
1402141,2014-02-14,1,127.92231,5,5.2125,9,10,,Brot,Freitag,2,2014,,,,False,False,False,False,False,False,False,False
1402151,2014-02-15,1,169.51753,5,11.5,15,,,Brot,Samstag,2,2014,,,,False,False,False,False,False,False,False,False
1402161,2014-02-16,1,66.14886,7,6.0625,17,63,,Brot,Sonntag,2,2014,,,,False,False,False,False,False,False,False,False
1402171,2014-02-17,1,139.56393,0,6.6875,9,,,Brot,Montag,2,2014,,,,False,False,False,False,False,False,False,False
1402181,2014-02-18,1,101.12881,7,7.8,8,10,,Brot,Dienstag,2,2014,,,,False,False,False,False,False,False,False,False
1402191,2014-02-19,1,139.71297,7,6.325,8,61,,Brot,Mittwoch,2,2014,,,,False,False,False,False,False,False,False,False
1402201,2014-02-20,1,115.49331,6,9.1,11,10,,Brot,Donnerstag,2,2014,,,,False,True,False,False,False,False,False,False
1402211,2014-02-21,1,195.74951,7,7.5125,11,61,,Brot,Freitag,2,2014,,,,False,True,False,False,False,False,False,False
1402221,2014-02-22,1,138.33359,7,5.925,11,21,,Brot,Samstag,2,2014,,,,False,True,False,False,False,False,False,False
1402231,2014-02-23,1,79.44222,1,8.625,12,,,Brot,Sonntag,2,2014,,,,False,True,False,False,False,False,False,False
1402241,2014-02-24,1,152.55673,1,9.4125,11,,,Brot,Montag,2,2014,,,,False,False,False,False,False,False,False,False
1402251,2014-02-25,1,115.741936,1,10.475,7,,,Brot,Dienstag,2,2014,,,,False,False,False,False,False,False,False,False
1402261,2014-02-26,1,95.01736,5,10.1875,8,,,Brot,Mittwoch,2,2014,,,,False,False,False,False,False,False,False,False
1402271,2014-02-27,1,142.59901,1,8.8875,7,10,,Brot,Donnerstag,2,2014,,,,False,False,False,False,False,False,False,False
1402281,2014-02-28,1,121.86807,7,6.1875,6,61,,Brot,Freitag,2,2014,,,,False,False,False,False,False,False,False,False
1403011,2014-03-01,1,140.96855,2,5.075,9,10,,Brot,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
1403021,2014-03-02,1,78.30469,6,6.5625,9,10,,Brot,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
1403031,2014-03-03,1,123.81685,0,9.1875,10,5,,Brot,Montag,3,2014,,,,False,False,False,False,False,False,False,False
1403041,2014-03-04,1,110.66438,7,6.6875,7,10,,Brot,Dienstag,3,2014,,,,False,False,False,False,False,False,False,False
1403051,2014-03-05,1,104.01077,7,4.6875,7,28,,Brot,Mittwoch,3,2014,,,,False,False,False,False,False,False,False,False
1403061,2014-03-06,1,119.64957,3,8.925,9,10,,Brot,Donnerstag,3,2014,,,,False,False,False,False,False,False,False,False
1403071,2014-03-07,1,115.297356,6,11.275,10,5,,Brot,Freitag,3,2014,,,,False,False,False,False,False,False,False,False
1403081,2014-03-08,1,116.6799,0,9.9375,6,,,Brot,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
1403091,2014-03-09,1,92.61854,0,16.4,9,,,Brot,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
1403101,2014-03-10,1,150.51689,0,15.8,9,,,Brot,Montag,3,2014,,,,False,False,False,False,False,False,False,False
1403111,2014-03-11,1,151.22118,0,7.85,9,,,Brot,Dienstag,3,2014,,,,False,False,False,False,False,False,False,False
1403121,2014-03-12,1,91.04742,0,10.2125,8,0,,Brot,Mittwoch,3,2014,,,,False,False,False,False,False,False,False,False
1403131,2014-03-13,1,141.40038,0,13.375,10,,,Brot,Donnerstag,3,2014,,,,False,False,False,False,False,False,False,False
1403141,2014-03-14,1,123.91209,1,9.6125,10,,,Brot,Freitag,3,2014,,,,False,False,False,False,False,False,False,False
1403151,2014-03-15,1,137.68394,4,9.0375,27,,,Brot,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
1403161,2014-03-16,1,67.16758,7,9.3375,24,61,,Brot,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
1403171,2014-03-17,1,141.54791,7,9.5875,18,61,,Brot,Montag,3,2014,,,,False,False,False,False,False,False,False,False
1403181,2014-03-18,1,88.225044,7,9.6875,16,21,,Brot,Dienstag,3,2014,,,,False,False,False,False,False,False,False,False
1403191,2014-03-19,1,99.684586,7,9.45,18,61,,Brot,Mittwoch,3,2014,,,,False,False,False,False,False,False,False,False
1403201,2014-03-20,1,128.13823,0,16.2625,13,,,Brot,Donnerstag,3,2014,,,,False,False,False,False,False,False,False,False
1403211,2014-03-21,1,104.854744,7,6.8875,14,63,,Brot,Freitag,3,2014,,,,False,False,False,False,False,False,False,False
1403221,2014-03-22,1,130.8519,5,8.85,11,63,,Brot,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
1403231,2014-03-23,1,71.12845,4,8.3625,10,,,Brot,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
1403241,2014-03-24,1,174.64233,3,7.5625,7,,,Brot,Montag,3,2014,,,,False,False,False,False,False,False,False,False
1403251,2014-03-25,1,130.8284,2,7.725,10,21,,Brot,Dienstag,3,2014,,,,False,False,False,False,False,False,False,False
1403261,2014-03-26,1,164.07372,5,7.85,11,21,,Brot,Mittwoch,3,2014,,,,False,False,False,False,False,False,False,False
1403271,2014-03-27,1,217.5957,6,5.1,12,,,Brot,Donnerstag,3,2014,,,,False,False,False,False,False,False,False,False
1403281,2014-03-28,1,210.3646,8,5.4,12,10,,Brot,Freitag,3,2014,,,,False,False,False,False,False,False,False,False
1403291,2014-03-29,1,201.44258,3,9.375,8,10,,Brot,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
1403301,2014-03-30,1,77.07188,0,11.2625,8,28,,Brot,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
1403311,2014-03-31,1,165.78209,7,7.4375,4,45,,Brot,Montag,3,2014,,,,False,False,False,False,False,False,False,False
1404011,2014-04-01,1,143.93457,8,5.7625,13,10,,Brot,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
1404021,2014-04-02,1,145.79376,2,12.45,8,10,,Brot,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
1404031,2014-04-03,1,199.33421,3,7.6125,15,10,,Brot,Donnerstag,4,2014,,,,False,False,False,False,False,False,False,False
1404041,2014-04-04,1,149.09486,6,6.45,15,0,,Brot,Freitag,4,2014,,,,False,False,False,False,False,False,False,False
1404051,2014-04-05,1,166.36665,8,9.825,5,61,,Brot,Samstag,4,2014,,,,False,False,False,False,False,False,False,False
1404061,2014-04-06,1,79.4657,7,12.1875,8,63,,Brot,Sonntag,4,2014,,,,False,False,False,False,False,False,False,False
1404071,2014-04-07,1,175.86308,7,15.7875,10,63,,Brot,Montag,4,2014,,,,False,False,False,False,False,False,False,False
1404081,2014-04-08,1,104.711266,7,9.8125,19,61,,Brot,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
1404091,2014-04-09,1,168.94559,7,10.1875,20,21,,Brot,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
1404101,2014-04-10,1,153.68991,7,9.75,4,,,Brot,Donnerstag,4,2014,,,,False,False,False,False,False,False,False,False
1404111,2014-04-11,1,150.19797,6,12.0625,10,,,Brot,Freitag,4,2014,,,,False,False,False,False,False,False,False,False
1404121,2014-04-12,1,230.41913,4,11.2,12,0,,Brot,Samstag,4,2014,,,,False,False,False,False,False,False,False,False
1404131,2014-04-13,1,106.97175,6,11.0125,21,,,Brot,Sonntag,4,2014,,,,False,False,False,False,False,False,False,False
1404141,2014-04-14,1,126.412125,5,8.9,23,61,,Brot,Montag,4,2014,,,,False,False,False,False,False,False,False,False
1404151,2014-04-15,1,109.47255,0,9.9125,15,,,Brot,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
1404161,2014-04-16,1,110.64704,0,11.3625,9,,,Brot,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
1404171,2014-04-17,1,259.25012,5,14.4,14,,,Brot,Donnerstag,4,2014,,,,False,False,False,False,False,False,False,False
1404191,2014-04-19,1,290.42896,1,11.125,13,5,,Brot,Samstag,4,2014,,,,False,False,False,False,False,False,False,False
1404201,2014-04-20,1,57.75092,0,13.875,15,5,,Brot,Sonntag,4,2014,,,,False,False,False,False,False,False,False,False
1404211,2014-04-21,1,109.43118,4,13.425,15,0,,Brot,Montag,4,2014,bundesweit,Schleswig-Holstein,Ostermontag,False,False,False,False,False,False,False,False
1404221,2014-04-22,1,169.19624,3,15.45,10,10,,Brot,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
1404231,2014-04-23,1,162.9801,8,9.825,11,21,,Brot,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
1404241,2014-04-24,1,155.33878,8,9.175,11,,,Brot,Donnerstag,4,2014,,,,False,False,False,False,False,False,False,False
1404251,2014-04-25,1,103.6204,0,13.5625,12,,,Brot,Freitag,4,2014,,,,False,False,False,False,False,False,False,False
1404261,2014-04-26,1,143.98813,0,15.45,11,,,Brot,Samstag,4,2014,,,,False,False,False,False,False,False,False,False
1404271,2014-04-27,1,67.579124,0,16.225,16,,,Brot,Sonntag,4,2014,,,,False,False,False,False,False,False,False,False
1404281,2014-04-28,1,142.89912,0,15.8875,11,,,Brot,Montag,4,2014,,,,False,False,False,False,False,False,False,False
1404291,2014-04-29,1,145.38237,0,18.0875,8,0,,Brot,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
1404301,2014-04-30,1,168.44759,3,18.0,8,,,Brot,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
1405021,2014-05-02,1,194.8773,6,10.225,13,,,Brot,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
1405051,2014-05-05,1,344.71243,8,10.7125,6,21,,Brot,Montag,5,2014,,,,False,False,False,False,False,False,False,False
1405061,2014-05-06,1,117.63436,7,15.775,9,,,Brot,Dienstag,5,2014,,,,False,False,False,False,False,False,False,False
1405071,2014-05-07,1,90.04594,4,14.2125,15,65,,Brot,Mittwoch,5,2014,,,,False,False,False,False,False,False,False,False
1405081,2014-05-08,1,149.29913,7,12.45,10,63,,Brot,Donnerstag,5,2014,,,,False,False,False,False,False,False,False,False
1405091,2014-05-09,1,93.41168,6,12.3875,10,61,,Brot,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
1405101,2014-05-10,1,123.72468,7,13.275,12,61,,Brot,Samstag,5,2014,,,,False,False,False,False,False,False,False,False
1405111,2014-05-11,1,61.006584,7,11.5625,12,63,,Brot,Sonntag,5,2014,,,,False,False,False,False,False,False,False,False
1405121,2014-05-12,1,117.637245,7,12.7,14,63,,Brot,Montag,5,2014,,,,False,False,False,False,False,False,False,False
1405131,2014-05-13,1,140.03629,7,11.5625,15,21,,Brot,Dienstag,5,2014,,,,False,False,False,False,False,False,False,False
1405141,2014-05-14,1,107.29978,7,11.5625,16,,,Brot,Mittwoch,5,2014,,,,False,False,False,False,False,False,False,False
1405151,2014-05-15,1,123.83339,2,13.7875,8,,,Brot,Donnerstag,5,2014,,,,False,False,False,False,False,False,False,False
1405161,2014-05-16,1,182.24733,5,13.8875,9,,,Brot,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
1405171,2014-05-17,1,128.40549,0,16.625,8,0,,Brot,Samstag,5,2014,,,,False,False,False,False,False,False,False,False
1405181,2014-05-18,1,94.926575,4,16.5125,13,,,Brot,Sonntag,5,2014,,,,False,False,False,False,False,False,False,False
1405191,2014-05-19,1,108.18404,6,13.7625,8,61,,Brot,Montag,5,2014,,,,False,False,False,False,False,False,False,False
1405201,2014-05-20,1,112.779564,0,20.725,12,,,Brot,Dienstag,5,2014,,,,False,False,False,False,False,False,False,False
1405211,2014-05-21,1,123.75444,2,26.8625,8,,,Brot,Mittwoch,5,2014,,,,False,False,False,False,False,False,False,False
1405221,2014-05-22,1,116.368034,0,26.375,8,,,Brot,Donnerstag,5,2014,,,,False,False,False,False,False,False,False,False
1405231,2014-05-23,1,129.75339,7,18.0125,12,65,,Brot,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
1405241,2014-05-24,1,117.22312,2,17.9625,8,,,Brot,Samstag,5,2014,,,,False,False,False,False,False,False,False,False
1405251,2014-05-25,1,85.75022,2,20.4625,11,,,Brot,Sonntag,5,2014,,,,False,False,False,False,False,False,False,False
1405261,2014-05-26,1,117.26538,0,19.9625,13,,,Brot,Montag,5,2014,,,,False,False,False,False,False,False,False,False
1405271,2014-05-27,1,114.85034,7,12.8875,21,21,,Brot,Dienstag,5,2014,,,,False,False,False,False,False,False,False,False
1405281,2014-05-28,1,190.55318,7,10.2,22,21,,Brot,Mittwoch,5,2014,,,,False,False,False,False,False,False,False,False
1405291,2014-05-29,1,85.879845,4,12.7,14,,,Brot,Donnerstag,5,2014,bundesweit,Schleswig-Holstein,Christi Himmelfahrt,False,False,False,False,False,False,False,False
1405301,2014-05-30,1,187.23901,0,17.9625,13,,,Brot,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
1405311,2014-05-31,1,171.34752,3,15.9125,15,,,Brot,Samstag,5,2014,,,,False,False,False,False,False,False,False,False
1406011,2014-06-01,1,93.40271,7,13.825,6,21,,Brot,Sonntag,6,2014,,,,False,False,False,False,False,False,False,False
1406021,2014-06-02,1,199.72316,0,17.625,9,,,Brot,Montag,6,2014,,,,False,False,False,False,False,False,False,False
1406031,2014-06-03,1,142.53802,1,20.0,9,,,Brot,Dienstag,6,2014,,,,False,False,False,False,False,False,False,False
1406041,2014-06-04,1,137.39748,1,21.4875,14,,,Brot,Mittwoch,6,2014,,,,False,False,False,False,False,False,False,False
1406051,2014-06-05,1,194.60425,5,15.0375,18,65,,Brot,Donnerstag,6,2014,,,,True,False,False,False,False,False,False,False
1406061,2014-06-06,1,181.6423,3,19.3125,12,,,Brot,Freitag,6,2014,,,,True,False,False,False,False,False,False,True
1406071,2014-06-07,1,199.28282,0,17.9625,8,,,Brot,Samstag,6,2014,,,,True,False,False,False,False,False,False,True
1406081,2014-06-08,1,116.1341,6,22.1,12,21,,Brot,Sonntag,6,2014,,,,True,False,False,False,False,False,False,True
1406091,2014-06-09,1,110.83827,0,20.6625,10,,,Brot,Montag,6,2014,bundesweit,Schleswig-Holstein,Pfingstmontag,False,False,False,False,False,False,False,True
1406101,2014-06-10,1,183.91876,1,25.7875,9,,,Brot,Dienstag,6,2014,,,,False,False,False,False,False,False,False,False
1406111,2014-06-11,1,149.44655,7,20.5,8,61,,Brot,Mittwoch,6,2014,,,,False,False,False,False,False,False,False,False
1406121,2014-06-12,1,139.82874,4,19.55,12,,,Brot,Donnerstag,6,2014,,,,False,False,False,False,False,False,False,False
1406131,2014-06-13,1,181.077,7,17.45,18,21,,Brot,Freitag,6,2014,,,,False,False,False,False,False,False,False,False
1406141,2014-06-14,1,198.69296,1,18.9125,13,,,Brot,Samstag,6,2014,,,,False,False,False,False,False,False,False,False
1406151,2014-06-15,1,54.02497,0,19.275,8,,,Brot,Sonntag,6,2014,,,,False,False,False,False,False,False,False,False
1406161,2014-06-16,1,162.60703,6,18.3125,10,0,,Brot,Montag,6,2014,,,,False,False,False,False,False,False,False,False
1406171,2014-06-17,1,124.56222,1,20.375,7,,,Brot,Dienstag,6,2014,,,,False,False,False,False,False,False,False,False
1406181,2014-06-18,1,137.86578,3,19.3,13,,,Brot,Mittwoch,6,2014,,,,False,False,False,False,False,False,False,False
1406191,2014-06-19,1,129.8948,7,15.2875,19,21,,Brot,Donnerstag,6,2014,,,,False,False,False,False,False,False,False,False
1406201,2014-06-20,1,175.72874,7,15.9875,16,,,Brot,Freitag,6,2014,,,,False,False,False,False,False,False,False,False
1406211,2014-06-21,1,162.41068,6,15.5125,18,61,1,Brot,Samstag,6,2014,,,,False,False,False,True,False,False,False,False
1406221,2014-06-22,1,99.62762,5,15.7,19,,1,Brot,Sonntag,6,2014,,,,False,False,False,True,False,False,False,False
1406231,2014-06-23,1,130.9974,4,16.5,17,,1,Brot,Montag,6,2014,,,,False,False,False,True,False,False,False,False
1406241,2014-06-24,1,119.06846,7,14.3625,7,21,1,Brot,Dienstag,6,2014,,,,False,False,False,True,False,False,False,False
1406251,2014-06-25,1,114.24864,0,18.4375,10,,1,Brot,Mittwoch,6,2014,,,,False,False,False,True,False,False,False,False
1406261,2014-06-26,1,139.64484,6,17.575,8,63,1,Brot,Donnerstag,6,2014,,,,False,False,False,True,False,False,False,False
1406271,2014-06-27,1,149.19962,4,20.1625,7,95,1,Brot,Freitag,6,2014,,,,False,False,False,True,False,False,False,False
1406281,2014-06-28,1,234.36896,6,16.9625,6,95,1,Brot,Samstag,6,2014,,,,False,False,False,True,False,False,False,False
1406291,2014-06-29,1,99.024826,7,17.3125,8,61,1,Brot,Sonntag,6,2014,,,,False,False,False,True,False,False,False,False
1406301,2014-06-30,1,171.87306,3,18.3375,12,,,Brot,Montag,6,2014,,,,False,False,False,False,False,False,False,False
1407011,2014-07-01,1,79.465775,6,15.6875,14,61,,Brot,Dienstag,7,2014,,,,False,False,False,False,False,False,False,False
1407021,2014-07-02,1,130.35358,6,17.1125,15,,,Brot,Mittwoch,7,2014,,,,False,False,False,False,False,False,False,False
1407031,2014-07-03,1,158.21059,7,20.4,9,,,Brot,Donnerstag,7,2014,,,,False,False,False,False,False,False,False,False
1407041,2014-07-04,1,112.90385,0,26.9375,10,,,Brot,Freitag,7,2014,,,,False,False,False,False,False,False,False,False
1407051,2014-07-05,1,150.97932,6,24.5875,10,65,,Brot,Samstag,7,2014,,,,False,False,False,False,False,False,False,False
1407061,2014-07-06,1,84.804245,5,25.2375,6,,,Brot,Sonntag,7,2014,,,,False,False,False,False,False,False,False,False
1407071,2014-07-07,1,142.24136,5,20.8,10,,,Brot,Montag,7,2014,,,,False,False,False,False,False,False,False,False
1407081,2014-07-08,1,109.60649,7,19.6,15,63,,Brot,Dienstag,7,2014,,,,False,False,False,False,False,False,False,False
1407091,2014-07-09,1,116.75219,0,24.65,24,5,,Brot,Mittwoch,7,2014,,,,False,False,False,False,False,False,False,False
1407101,2014-07-10,1,132.7247,0,24.757141,18,0,,Brot,Donnerstag,7,2014,,,,False,False,False,False,False,False,False,False
1407111,2014-07-11,1,180.71152,1,22.9375,18,,,Brot,Freitag,7,2014,,,,False,False,False,False,False,False,False,False
1407121,2014-07-12,1,142.33109,0,20.375,12,,,Brot,Samstag,7,2014,,,,False,False,False,False,False,False,False,False
1407131,2014-07-13,1,80.45312,7,18.6,10,61,,Brot,Sonntag,7,2014,,,,False,False,False,False,False,False,False,False
1407141,2014-07-14,1,153.69855,7,19.45,15,63,,Brot,Montag,7,2014,,,,False,False,False,False,False,False,False,False
1407151,2014-07-15,1,157.38504,6,22.2625,9,,,Brot,Dienstag,7,2014,,,,False,False,False,False,False,False,False,False
1407161,2014-07-16,1,158.68048,6,19.4125,7,,,Brot,Mittwoch,7,2014,,,,False,False,False,False,False,False,False,False
1407171,2014-07-17,1,160.52293,4,22.7625,7,,,Brot,Donnerstag,7,2014,,,,False,False,False,False,False,False,False,False
1407181,2014-07-18,1,119.81104,1,26.05,10,,,Brot,Freitag,7,2014,,,,False,False,False,False,False,False,False,False
1407191,2014-07-19,1,144.78554,0,28.0625,13,,,Brot,Samstag,7,2014,,,,False,False,False,False,False,False,False,False
1407201,2014-07-20,1,111.990295,3,24.3125,15,,,Brot,Sonntag,7,2014,,,,False,False,False,False,False,False,False,False
1407211,2014-07-21,1,137.703,0,23.4875,19,5,,Brot,Montag,7,2014,,,,False,False,False,False,False,False,False,False
1407221,2014-07-22,1,152.13417,0,24.9875,14,,,Brot,Dienstag,7,2014,,,,False,False,False,False,False,False,False,False
1407231,2014-07-23,1,144.39194,0,25.0,14,,,Brot,Mittwoch,7,2014,,,,False,False,False,False,False,False,False,False
