,id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,weekday,dayofyear,day_of_week,month,year,weekofyear,quarter,is_weekend,is_month_start,is_month_end,is_year_start,is_year_end,days_in_month,weekofmonth,is_leap_year,Product_type,Year,Date
380,1309164,2013-09-16,4,68.5094924358894,3.0,13.1375,13.0,21.0,0.0,0,259,Monday,9,2013,38,3,0,0,0,0,0,30,3,0,Pastry,2013,2013-09-16
385,1309174,2013-09-17,4,88.0432401860715,5.0,13.1375,10.0,63.0,0.0,1,260,Tuesday,9,2013,38,3,0,0,0,0,0,30,3,0,Pastry,2013,2013-09-17
390,1309184,2013-09-18,4,81.9233275996418,4.0,13.05,9.0,,0.0,2,261,Wednesday,9,2013,38,3,0,0,0,0,0,30,3,0,Pastry,2013,2013-09-18
395,1309194,2013-09-19,4,56.2795004974713,5.0,14.8375,11.0,63.0,0.0,3,262,Thursday,9,2013,38,3,0,0,0,0,0,30,3,0,Pastry,2013,2013-09-19
400,1309204,2013-09-20,4,87.4952661591497,7.0,13.525,6.0,,0.0,4,263,Friday,9,2013,38,3,0,0,0,0,0,30,3,0,Pastry,2013,2013-09-20
405,1309214,2013-09-21,4,48.2782247656494,7.0,15.35,9.0,,0.0,5,264,Saturday,9,2013,38,3,1,0,0,0,0,30,3,0,Pastry,2013,2013-09-21
410,1309224,2013-09-22,4,181.071825652617,6.0,17.1375,14.0,21.0,0.0,6,265,Sunday,9,2013,38,3,1,0,0,0,0,30,4,0,Pastry,2013,2013-09-22
415,1309234,2013-09-23,4,72.8638989817766,7.0,17.3125,14.0,21.0,0.0,0,266,Monday,9,2013,39,3,0,0,0,0,0,30,4,0,Pastry,2013,2013-09-23
420,1309244,2013-09-24,4,91.9109696976559,8.0,15.7375,10.0,,0.0,1,267,Tuesday,9,2013,39,3,0,0,0,0,0,30,4,0,Pastry,2013,2013-09-24
425,1309254,2013-09-25,4,83.2754466610357,6.0,13.5375,7.0,61.0,0.0,2,268,Wednesday,9,2013,39,3,0,0,0,0,0,30,4,0,Pastry,2013,2013-09-25
430,1309264,2013-09-26,4,52.9418817206733,1.0,12.9875,12.0,,0.0,3,269,Thursday,9,2013,39,3,0,0,0,0,0,30,4,0,Pastry,2013,2013-09-26
435,1309274,2013-09-27,4,93.9440670728549,5.0,13.0125,8.0,21.0,0.0,4,270,Friday,9,2013,39,3,0,0,0,0,0,30,4,0,Pastry,2013,2013-09-27
440,1309284,2013-09-28,4,98.4375774152303,0.0,13.1,8.0,,0.0,5,271,Saturday,9,2013,39,3,1,0,0,0,0,30,4,0,Pastry,2013,2013-09-28
445,1309294,2013-09-29,4,148.939102156167,3.0,14.175,12.0,,0.0,6,272,Sunday,9,2013,39,3,1,0,0,0,0,30,5,0,Pastry,2013,2013-09-29
450,1309304,2013-09-30,4,98.1860676233875,1.0,12.825,14.0,,0.0,0,273,Monday,9,2013,40,3,0,0,1,0,0,30,5,0,Pastry,2013,2013-09-30
455,1310014,2013-10-01,4,67.6549909234488,0.0,12.9125,13.0,5.0,0.0,1,274,Tuesday,10,2013,40,4,0,1,0,0,0,31,1,0,Pastry,2013,2013-10-01
460,1310024,2013-10-02,4,119.813127526207,1.0,12.7,10.0,,0.0,2,275,Wednesday,10,2013,40,4,0,0,0,0,0,31,1,0,Pastry,2013,2013-10-02
465,1310034,2013-10-03,4,148.994652688514,0.0,11.7625,12.0,5.0,0.0,3,276,Thursday,10,2013,40,4,0,0,0,0,0,31,1,0,Pastry,2013,2013-10-03
470,1310044,2013-10-04,4,74.562061444226,5.0,11.2,8.0,63.0,0.0,4,277,Friday,10,2013,40,4,0,0,0,0,0,31,1,0,Pastry,2013,2013-10-04
475,1310054,2013-10-05,4,66.2032518834826,7.0,15.575,8.0,20.0,0.0,5,278,Saturday,10,2013,40,4,1,0,0,0,0,31,1,0,Pastry,2013,2013-10-05
480,1310064,2013-10-06,4,129.952199872951,7.0,15.25,6.0,,0.0,6,279,Sunday,10,2013,40,4,1,0,0,0,0,31,1,0,Pastry,2013,2013-10-06
485,1310074,2013-10-07,4,70.2008226210611,1.0,16.275,7.0,,0.0,0,280,Monday,10,2013,41,4,0,0,0,0,0,31,1,0,Pastry,2013,2013-10-07
490,1310084,2013-10-08,4,73.2079831960351,6.0,15.1125,8.0,61.0,0.0,1,281,Tuesday,10,2013,41,4,0,0,0,0,0,31,2,0,Pastry,2013,2013-10-08
495,1310094,2013-10-09,4,101.892689553858,7.0,14.3125,10.0,21.0,0.0,2,282,Wednesday,10,2013,41,4,0,0,0,0,0,31,2,0,Pastry,2013,2013-10-09
500,1310104,2013-10-10,4,70.9668372971161,5.0,10.975,6.0,,0.0,3,283,Thursday,10,2013,41,4,0,0,0,0,0,31,2,0,Pastry,2013,2013-10-10
505,1310114,2013-10-11,4,75.3024074738754,7.0,13.8625,20.0,10.0,0.0,4,284,Friday,10,2013,41,4,0,0,0,0,0,31,2,0,Pastry,2013,2013-10-11
510,1310124,2013-10-12,4,85.8339467852549,8.0,13.025,21.0,63.0,0.0,5,285,Saturday,10,2013,41,4,1,0,0,0,0,31,2,0,Pastry,2013,2013-10-12
515,1310134,2013-10-13,4,149.25084502852,5.0,10.8625,5.0,,0.0,6,286,Sunday,10,2013,41,4,1,0,0,0,0,31,2,0,Pastry,2013,2013-10-13
520,1310144,2013-10-14,4,52.4609987818665,2.0,12.525,6.0,,0.0,0,287,Monday,10,2013,42,4,0,0,0,0,0,31,2,0,Pastry,2013,2013-10-14
525,1310154,2013-10-15,4,93.0578771174161,7.0,10.6625,4.0,63.0,0.0,1,288,Tuesday,10,2013,42,4,0,0,0,0,0,31,3,0,Pastry,2013,2013-10-15
530,1310164,2013-10-16,4,91.1515914626467,8.0,12.275,7.0,,0.0,2,289,Wednesday,10,2013,42,4,0,0,0,0,0,31,3,0,Pastry,2013,2013-10-16
535,1310174,2013-10-17,4,85.6188586141792,7.0,12.0,15.0,65.0,0.0,3,290,Thursday,10,2013,42,4,0,0,0,0,0,31,3,0,Pastry,2013,2013-10-17
540,1310184,2013-10-18,4,65.0176982906717,1.0,9.075,9.0,,0.0,4,291,Friday,10,2013,42,4,0,0,0,0,0,31,3,0,Pastry,2013,2013-10-18
545,1310194,2013-10-19,4,61.589080615236,7.0,9.45,9.0,,0.0,5,292,Saturday,10,2013,42,4,1,0,0,0,0,31,3,0,Pastry,2013,2013-10-19
550,1310204,2013-10-20,4,124.018841960182,7.0,15.1875,8.0,21.0,0.0,6,293,Sunday,10,2013,42,4,1,0,0,0,0,31,3,0,Pastry,2013,2013-10-20
555,1310214,2013-10-21,4,71.2443638417337,7.0,14.2625,8.0,61.0,0.0,0,294,Monday,10,2013,43,4,0,0,0,0,0,31,3,0,Pastry,2013,2013-10-21
560,1310224,2013-10-22,4,96.9923094777322,2.0,17.6375,7.0,,0.0,1,295,Tuesday,10,2013,43,4,0,0,0,0,0,31,4,0,Pastry,2013,2013-10-22
565,1310234,2013-10-23,4,94.6638761998211,6.0,17.675,9.0,,0.0,2,296,Wednesday,10,2013,43,4,0,0,0,0,0,31,4,0,Pastry,2013,2013-10-23
570,1310244,2013-10-24,4,95.9995140166535,5.0,12.6875,12.0,61.0,0.0,3,297,Thursday,10,2013,43,4,0,0,0,0,0,31,4,0,Pastry,2013,2013-10-24
576,1310254,2013-10-25,4,70.0532365692146,7.0,11.8875,7.0,61.0,0.0,4,298,Friday,10,2013,43,4,0,0,0,0,0,31,4,0,Pastry,2013,2013-10-25
582,1310264,2013-10-26,4,63.040579010536,5.0,16.775,10.0,21.0,0.0,5,299,Saturday,10,2013,43,4,1,0,0,0,0,31,4,0,Pastry,2013,2013-10-26
588,1310274,2013-10-27,4,186.537638448479,6.0,14.9875,16.0,65.0,0.0,6,300,Sunday,10,2013,43,4,1,0,0,0,0,31,4,0,Pastry,2013,2013-10-27
594,1310284,2013-10-28,4,74.3238360664755,7.0,14.3625,29.0,63.0,0.0,0,301,Monday,10,2013,44,4,0,0,0,0,0,31,4,0,Pastry,2013,2013-10-28
599,1310294,2013-10-29,4,74.735898673334,7.0,10.775,17.0,63.0,0.0,1,302,Tuesday,10,2013,44,4,0,0,0,0,0,31,5,0,Pastry,2013,2013-10-29
605,1310304,2013-10-30,4,48.1084083947754,6.0,10.4375,10.0,61.0,0.0,2,303,Wednesday,10,2013,44,4,0,0,0,0,0,31,5,0,Pastry,2013,2013-10-30
611,1310314,2013-10-31,4,85.5171451600742,5.0,11.1625,13.0,21.0,0.0,3,304,Thursday,10,2013,44,4,0,0,1,0,0,31,5,0,Pastry,2013,2013-10-31
617,1311014,2013-11-01,4,91.3424292969203,8.0,10.625,9.0,63.0,0.0,4,305,Friday,11,2013,44,4,0,1,0,0,0,30,1,0,Pastry,2013,2013-11-01
623,1311024,2013-11-02,4,60.8349248921595,8.0,8.8875,3.0,63.0,0.0,5,306,Saturday,11,2013,44,4,1,0,0,0,0,30,1,0,Pastry,2013,2013-11-02
629,1311034,2013-11-03,4,128.473076323971,6.0,10.7,15.0,21.0,0.0,6,307,Sunday,11,2013,44,4,1,0,0,0,0,30,1,0,Pastry,2013,2013-11-03
640,1311054,2013-11-05,4,74.2946461688414,4.0,8.9,12.0,61.0,0.0,1,309,Tuesday,11,2013,45,4,0,0,0,0,0,30,1,0,Pastry,2013,2013-11-05
646,1311064,2013-11-06,4,64.0286940032467,4.0,8.1375,12.0,63.0,0.0,2,310,Wednesday,11,2013,45,4,0,0,0,0,0,30,1,0,Pastry,2013,2013-11-06
652,1311074,2013-11-07,4,67.2858927962349,6.0,9.5,10.0,61.0,0.0,3,311,Thursday,11,2013,45,4,0,0,0,0,0,30,1,0,Pastry,2013,2013-11-07
658,1311084,2013-11-08,4,65.3154182108296,3.0,9.325,9.0,,0.0,4,312,Friday,11,2013,45,4,0,0,0,0,0,30,2,0,Pastry,2013,2013-11-08
664,1311094,2013-11-09,4,63.0232472685735,5.0,7.7,16.0,63.0,0.0,5,313,Saturday,11,2013,45,4,1,0,0,0,0,30,2,0,Pastry,2013,2013-11-09
670,1311104,2013-11-10,4,176.522124121548,2.0,6.9875,12.0,63.0,0.0,6,314,Sunday,11,2013,45,4,1,0,0,0,0,30,2,0,Pastry,2013,2013-11-10
676,1311114,2013-11-11,4,76.1706634927456,2.0,8.3125,5.0,,0.0,0,315,Monday,11,2013,46,4,0,0,0,0,0,30,2,0,Pastry,2013,2013-11-11
682,1311124,2013-11-12,4,49.0155893982333,7.0,5.9375,9.0,61.0,0.0,1,316,Tuesday,11,2013,46,4,0,0,0,0,0,30,2,0,Pastry,2013,2013-11-12
688,1311134,2013-11-13,4,65.8442679091616,1.0,8.8,12.0,0.0,0.0,2,317,Wednesday,11,2013,46,4,0,0,0,0,0,30,2,0,Pastry,2013,2013-11-13
694,1311144,2013-11-14,4,57.5383042189858,5.0,6.9375,9.0,21.0,0.0,3,318,Thursday,11,2013,46,4,0,0,0,0,0,30,2,0,Pastry,2013,2013-11-14
700,1311154,2013-11-15,4,51.4925840580978,7.0,6.45,6.0,21.0,0.0,4,319,Friday,11,2013,46,4,0,0,0,0,0,30,3,0,Pastry,2013,2013-11-15
706,1311164,2013-11-16,4,49.4223775237036,8.0,8.875,12.0,,0.0,5,320,Saturday,11,2013,46,4,1,0,0,0,0,30,3,0,Pastry,2013,2013-11-16
712,1311174,2013-11-17,4,177.087584201101,2.0,8.8875,8.0,0.0,0.0,6,321,Sunday,11,2013,46,4,1,0,0,0,0,30,3,0,Pastry,2013,2013-11-17
718,1311184,2013-11-18,4,49.8879972007333,7.0,6.65,5.0,63.0,0.0,0,322,Monday,11,2013,47,4,0,0,0,0,0,30,3,0,Pastry,2013,2013-11-18
724,1311194,2013-11-19,4,54.9978272171921,8.0,5.8375,8.0,61.0,0.0,1,323,Tuesday,11,2013,47,4,0,0,0,0,0,30,3,0,Pastry,2013,2013-11-19
730,1311204,2013-11-20,4,78.1131998337016,6.0,3.85,6.0,,0.0,2,324,Wednesday,11,2013,47,4,0,0,0,0,0,30,3,0,Pastry,2013,2013-11-20
736,1311214,2013-11-21,4,58.3913411790683,2.0,3.275,8.0,10.0,0.0,3,325,Thursday,11,2013,47,4,0,0,0,0,0,30,3,0,Pastry,2013,2013-11-21
742,1311224,2013-11-22,4,57.7729401837321,7.0,5.375,10.0,21.0,0.0,4,326,Friday,11,2013,47,4,0,0,0,0,0,30,4,0,Pastry,2013,2013-11-22
748,1311234,2013-11-23,4,91.899653481564,3.0,4.9125,6.0,,0.0,5,327,Saturday,11,2013,47,4,1,0,0,0,0,30,4,0,Pastry,2013,2013-11-23
754,1311244,2013-11-24,4,175.128357778932,0.0,4.6,16.0,,0.0,6,328,Sunday,11,2013,47,4,1,0,0,0,0,30,4,0,Pastry,2013,2013-11-24
760,1311254,2013-11-25,4,92.5228806731995,0.0,3.7,10.0,,0.0,0,329,Monday,11,2013,48,4,0,0,0,0,0,30,4,0,Pastry,2013,2013-11-25
766,1311264,2013-11-26,4,57.5784741040714,2.0,2.3125,6.0,,0.0,1,330,Tuesday,11,2013,48,4,0,0,0,0,0,30,4,0,Pastry,2013,2013-11-26
772,1311274,2013-11-27,4,78.1936852275363,8.0,7.3125,12.0,61.0,0.0,2,331,Wednesday,11,2013,48,4,0,0,0,0,0,30,4,0,Pastry,2013,2013-11-27
778,1311284,2013-11-28,4,101.637479250916,2.0,8.025,18.0,,0.0,3,332,Thursday,11,2013,48,4,0,0,0,0,0,30,4,0,Pastry,2013,2013-11-28
784,1311294,2013-11-29,4,83.7787352392597,8.0,5.9875,11.0,63.0,0.0,4,333,Friday,11,2013,48,4,0,0,0,0,0,30,5,0,Pastry,2013,2013-11-29
795,1312014,2013-12-01,4,140.686615291205,5.0,8.6625,20.0,61.0,0.0,6,335,Sunday,12,2013,48,4,1,1,0,0,0,31,1,0,Pastry,2013,2013-12-01
801,1312024,2013-12-02,4,73.3221953360975,0.0,3.0625,4.0,10.0,0.0,0,336,Monday,12,2013,49,4,0,0,0,0,0,31,1,0,Pastry,2013,2013-12-02
807,1312034,2013-12-03,4,68.5617336096169,8.0,1.7125,6.0,28.0,0.0,1,337,Tuesday,12,2013,49,4,0,0,0,0,0,31,1,0,Pastry,2013,2013-12-03
813,1312044,2013-12-04,4,63.7021074904902,7.0,5.85,11.0,63.0,0.0,2,338,Wednesday,12,2013,49,4,0,0,0,0,0,31,1,0,Pastry,2013,2013-12-04
819,1312054,2013-12-05,4,66.2712031267702,7.0,4.4625,24.0,63.0,0.0,3,339,Thursday,12,2013,49,4,0,0,0,0,0,31,1,0,Pastry,2013,2013-12-05
825,1312064,2013-12-06,4,81.3614647215711,6.0,1.7875,25.0,73.0,0.0,4,340,Friday,12,2013,49,4,0,0,0,0,0,31,1,0,Pastry,2013,2013-12-06
831,1312074,2013-12-07,4,61.3937929370576,5.0,1.0,11.0,22.0,0.0,5,341,Saturday,12,2013,49,4,1,0,0,0,0,31,1,0,Pastry,2013,2013-12-07
837,1312084,2013-12-08,4,101.998231468739,8.0,6.975,16.0,63.0,0.0,6,342,Sunday,12,2013,49,4,1,0,0,0,0,31,2,0,Pastry,2013,2013-12-08
843,1312094,2013-12-09,4,66.1496191363994,7.0,9.2375,10.0,45.0,0.0,0,343,Monday,12,2013,50,4,0,0,0,0,0,31,2,0,Pastry,2013,2013-12-09
849,1312104,2013-12-10,4,60.8077382038886,7.0,7.1875,8.0,61.0,0.0,1,344,Tuesday,12,2013,50,4,0,0,0,0,0,31,2,0,Pastry,2013,2013-12-10
855,1312114,2013-12-11,4,49.7261823587047,7.0,5.025,9.0,10.0,0.0,2,345,Wednesday,12,2013,50,4,0,0,0,0,0,31,2,0,Pastry,2013,2013-12-11
861,1312124,2013-12-12,4,62.7526558507983,8.0,2.525,8.0,28.0,0.0,3,346,Thursday,12,2013,50,4,0,0,0,0,0,31,2,0,Pastry,2013,2013-12-12
877,1312154,2013-12-15,4,97.4825174374607,8.0,7.925,12.0,61.0,0.0,6,349,Sunday,12,2013,50,4,1,0,0,0,0,31,3,0,Pastry,2013,2013-12-15
883,1312164,2013-12-16,4,37.1897783267561,8.0,8.775,12.0,,0.0,0,350,Monday,12,2013,51,4,0,0,0,0,0,31,3,0,Pastry,2013,2013-12-16
889,1312174,2013-12-17,4,69.9500582980743,8.0,4.95,8.0,61.0,0.0,1,351,Tuesday,12,2013,51,4,0,0,0,0,0,31,3,0,Pastry,2013,2013-12-17
895,1312184,2013-12-18,4,81.0249143151096,7.0,6.85,8.0,10.0,0.0,2,352,Wednesday,12,2013,51,4,0,0,0,0,0,31,3,0,Pastry,2013,2013-12-18
901,1312194,2013-12-19,4,79.0572340066618,7.0,7.4,10.0,63.0,0.0,3,353,Thursday,12,2013,51,4,0,0,0,0,0,31,3,0,Pastry,2013,2013-12-19
907,1312204,2013-12-20,4,69.9295037876725,7.0,5.2875,10.0,61.0,0.0,4,354,Friday,12,2013,51,4,0,0,0,0,0,31,3,0,Pastry,2013,2013-12-20
913,1312214,2013-12-21,4,63.5616525987563,8.0,6.5625,13.0,63.0,0.0,5,355,Saturday,12,2013,51,4,1,0,0,0,0,31,3,0,Pastry,2013,2013-12-21
919,1312224,2013-12-22,4,138.655812124506,7.0,8.1375,12.0,61.0,0.0,6,356,Sunday,12,2013,51,4,1,0,0,0,0,31,4,0,Pastry,2013,2013-12-22
925,1312234,2013-12-23,4,60.8076590130824,3.0,5.4875,10.0,,0.0,0,357,Monday,12,2013,52,4,0,0,0,0,0,31,4,0,Pastry,2013,2013-12-23
941,1312294,2013-12-29,4,175.489183127665,7.0,5.7125,9.0,63.0,0.0,6,363,Sunday,12,2013,52,4,1,0,0,0,0,31,5,0,Pastry,2013,2013-12-29
4,1307015,2013-07-01,5,317.475874933038,6.0,17.8375,15.0,20.0,0.0,0,182,Monday,7,2013,27,3,0,1,0,0,0,31,1,0,Cake,2013,2013-07-01
9,1307025,2013-07-02,5,383.628681612577,3.0,17.3125,10.0,,0.0,1,183,Tuesday,7,2013,27,3,0,0,0,0,0,31,1,0,Cake,2013,2013-07-02
14,1307035,2013-07-03,5,305.523072325318,7.0,21.075,6.0,61.0,0.0,2,184,Wednesday,7,2013,27,3,0,0,0,0,0,31,1,0,Cake,2013,2013-07-03
19,1307045,2013-07-04,5,308.408167942149,7.0,18.85,7.0,20.0,0.0,3,185,Thursday,7,2013,27,3,0,0,0,0,0,31,1,0,Cake,2013,2013-07-04
24,1307055,2013-07-05,5,355.518770367742,5.0,19.975,12.0,,0.0,4,186,Friday,7,2013,27,3,0,0,0,0,0,31,1,0,Cake,2013,2013-07-05
29,1307065,2013-07-06,5,361.866932797941,0.0,18.9625,8.0,,0.0,5,187,Saturday,7,2013,27,3,1,0,0,0,0,31,1,0,Cake,2013,2013-07-06
34,1307075,2013-07-07,5,370.20960108863,0.0,21.375,9.0,,0.0,6,188,Sunday,7,2013,27,3,1,0,0,0,0,31,1,0,Cake,2013,2013-07-07
39,1307085,2013-07-08,5,285.233382496522,0.0,22.725,10.0,5.0,0.0,0,189,Monday,7,2013,28,3,0,0,0,0,0,31,2,0,Cake,2013,2013-07-08
44,1307095,2013-07-09,5,342.089345776475,0.0,23.275,8.0,,0.0,1,190,Tuesday,7,2013,28,3,0,0,0,0,0,31,2,0,Cake,2013,2013-07-09
49,1307105,2013-07-10,5,343.353066508123,2.0,19.6875,13.0,5.0,0.0,2,191,Wednesday,7,2013,28,3,0,0,0,0,0,31,2,0,Cake,2013,2013-07-10
54,1307115,2013-07-11,5,315.911756962233,0.0,21.375,12.0,5.0,0.0,3,192,Thursday,7,2013,28,3,0,0,0,0,0,31,2,0,Cake,2013,2013-07-11
58,1307125,2013-07-12,5,362.802489634211,0.0,20.2875,7.0,,0.0,4,193,Friday,7,2013,28,3,0,0,0,0,0,31,2,0,Cake,2013,2013-07-12
63,1307135,2013-07-13,5,359.166188843392,1.0,20.125,12.0,,0.0,5,194,Saturday,7,2013,28,3,1,0,0,0,0,31,2,0,Cake,2013,2013-07-13
68,1307145,2013-07-14,5,461.082124524619,5.0,17.6875,15.0,5.0,0.0,6,195,Sunday,7,2013,28,3,1,0,0,0,0,31,2,0,Cake,2013,2013-07-14
73,1307155,2013-07-15,5,380.68369651152,6.0,18.7375,12.0,,0.0,0,196,Monday,7,2013,29,3,0,0,0,0,0,31,3,0,Cake,2013,2013-07-15
78,1307165,2013-07-16,5,320.43533597922,1.0,21.1875,10.0,,0.0,1,197,Tuesday,7,2013,29,3,0,0,0,0,0,31,3,0,Cake,2013,2013-07-16
82,1307175,2013-07-17,5,396.99424714406,5.0,22.5125,8.0,,0.0,2,198,Wednesday,7,2013,29,3,0,0,0,0,0,31,3,0,Cake,2013,2013-07-17
87,1307185,2013-07-18,5,300.398790118057,1.0,23.25,11.0,5.0,0.0,3,199,Thursday,7,2013,29,3,0,0,0,0,0,31,3,0,Cake,2013,2013-07-18
92,1307195,2013-07-19,5,369.400389277533,3.0,22.475,16.0,5.0,0.0,4,200,Friday,7,2013,29,3,0,0,0,0,0,31,3,0,Cake,2013,2013-07-19
97,1307205,2013-07-20,5,346.154004294146,0.0,23.1875,8.0,,0.0,5,201,Saturday,7,2013,29,3,1,0,0,0,0,31,3,0,Cake,2013,2013-07-20
102,1307215,2013-07-21,5,287.443788531561,0.0,26.375,8.0,,0.0,6,202,Sunday,7,2013,29,3,1,0,0,0,0,31,3,0,Cake,2013,2013-07-21
107,1307225,2013-07-22,5,356.484067206325,0.0,26.1,9.0,,0.0,0,203,Monday,7,2013,30,3,0,0,0,0,0,31,4,0,Cake,2013,2013-07-22
112,1307235,2013-07-23,5,316.29681714496,0.0,24.95,12.0,,0.0,1,204,Tuesday,7,2013,30,3,0,0,0,0,0,31,4,0,Cake,2013,2013-07-23
117,1307245,2013-07-24,5,327.339400651794,3.0,24.075,11.0,,0.0,2,205,Wednesday,7,2013,30,3,0,0,0,0,0,31,4,0,Cake,2013,2013-07-24
122,1307255,2013-07-25,5,303.192537586556,2.0,23.0875,9.0,,0.0,3,206,Thursday,7,2013,30,3,0,0,0,0,0,31,4,0,Cake,2013,2013-07-25
127,1307265,2013-07-26,5,331.522091778847,3.0,27.2625,6.0,,0.0,4,207,Friday,7,2013,30,3,0,0,0,0,0,31,4,0,Cake,2013,2013-07-26
131,1307275,2013-07-27,5,358.892714466409,1.0,26.1625,10.0,,0.0,5,208,Saturday,7,2013,30,3,1,0,0,0,0,31,4,0,Cake,2013,2013-07-27
135,1307285,2013-07-28,5,437.824795495097,4.0,24.8875,13.0,61.0,0.0,6,209,Sunday,7,2013,30,3,1,0,0,0,0,31,4,0,Cake,2013,2013-07-28
139,1307295,2013-07-29,5,368.951029057165,1.0,22.7875,10.0,,0.0,0,210,Monday,7,2013,31,3,0,0,0,0,0,31,5,0,Cake,2013,2013-07-29
143,1307305,2013-07-30,5,424.086156965952,5.0,21.075,13.0,21.0,0.0,1,211,Tuesday,7,2013,31,3,0,0,0,0,0,31,5,0,Cake,2013,2013-07-30
147,1307315,2013-07-31,5,426.985804024935,5.0,20.275,16.0,65.0,0.0,2,212,Wednesday,7,2013,31,3,0,0,1,0,0,31,5,0,Cake,2013,2013-07-31
152,1308015,2013-08-01,5,322.294307178179,6.0,23.4,7.0,21.0,0.0,3,213,Thursday,8,2013,31,3,0,1,0,0,0,31,1,0,Cake,2013,2013-08-01
157,1308025,2013-08-02,5,282.371517214865,0.0,31.4375,7.0,,0.0,4,214,Friday,8,2013,31,3,0,0,0,0,0,31,1,0,Cake,2013,2013-08-02
162,1308035,2013-08-03,5,399.283316370115,4.0,23.3625,11.0,63.0,0.0,5,215,Saturday,8,2013,31,3,1,0,0,0,0,31,1,0,Cake,2013,2013-08-03
167,1308045,2013-08-04,5,461.704848992483,3.0,23.05,8.0,,0.0,6,216,Sunday,8,2013,31,3,1,0,0,0,0,31,1,0,Cake,2013,2013-08-04
171,1308055,2013-08-05,5,354.247243408463,0.0,25.8,10.0,,0.0,0,217,Monday,8,2013,32,3,0,0,0,0,0,31,1,0,Cake,2013,2013-08-05
176,1308065,2013-08-06,5,441.521507016938,5.0,22.225,13.0,,0.0,1,218,Tuesday,8,2013,32,3,0,0,0,0,0,31,1,0,Cake,2013,2013-08-06
181,1308075,2013-08-07,5,423.850318191533,4.0,19.2125,8.0,,0.0,2,219,Wednesday,8,2013,32,3,0,0,0,0,0,31,1,0,Cake,2013,2013-08-07
186,1308085,2013-08-08,5,464.87537153539,7.0,16.975,12.0,20.0,0.0,3,220,Thursday,8,2013,32,3,0,0,0,0,0,31,2,0,Cake,2013,2013-08-08
191,1308095,2013-08-09,5,450.085987485785,4.0,20.3375,10.0,21.0,0.0,4,221,Friday,8,2013,32,3,0,0,0,0,0,31,2,0,Cake,2013,2013-08-09
196,1308105,2013-08-10,5,450.993337129113,7.0,19.3625,12.0,61.0,0.0,5,222,Saturday,8,2013,32,3,1,0,0,0,0,31,2,0,Cake,2013,2013-08-10
201,1308115,2013-08-11,5,583.491717818235,7.0,16.3875,9.0,61.0,0.0,6,223,Sunday,8,2013,32,3,1,0,0,0,0,31,2,0,Cake,2013,2013-08-11
206,1308125,2013-08-12,5,356.026341718574,7.0,16.45,11.0,63.0,0.0,0,224,Monday,8,2013,33,3,0,0,0,0,0,31,2,0,Cake,2013,2013-08-12
211,1308135,2013-08-13,5,344.643463915453,3.0,16.4,16.0,95.0,0.0,1,225,Tuesday,8,2013,33,3,0,0,0,0,0,31,2,0,Cake,2013,2013-08-13
216,1308145,2013-08-14,5,441.253111778104,4.0,18.2625,18.0,61.0,0.0,2,226,Wednesday,8,2013,33,3,0,0,0,0,0,31,2,0,Cake,2013,2013-08-14
221,1308155,2013-08-15,5,416.610037755781,3.0,19.8,8.0,,0.0,3,227,Thursday,8,2013,33,3,0,0,0,0,0,31,3,0,Cake,2013,2013-08-15
226,1308165,2013-08-16,5,344.468629393561,4.0,23.575,11.0,0.0,0.0,4,228,Friday,8,2013,33,3,0,0,0,0,0,31,3,0,Cake,2013,2013-08-16
231,1308175,2013-08-17,5,519.834929394153,6.0,20.55,7.0,0.0,0.0,5,229,Saturday,8,2013,33,3,1,0,0,0,0,31,3,0,Cake,2013,2013-08-17
236,1308185,2013-08-18,5,479.499541699925,7.0,18.5875,10.0,63.0,0.0,6,230,Sunday,8,2013,33,3,1,0,0,0,0,31,3,0,Cake,2013,2013-08-18
241,1308195,2013-08-19,5,374.247117082749,5.0,18.4875,8.0,,0.0,0,231,Monday,8,2013,34,3,0,0,0,0,0,31,3,0,Cake,2013,2013-08-19
246,1308205,2013-08-20,5,340.090359959321,7.0,17.775,8.0,61.0,0.0,1,232,Tuesday,8,2013,34,3,0,0,0,0,0,31,3,0,Cake,2013,2013-08-20
251,1308215,2013-08-21,5,352.695324198643,5.0,20.125,8.0,,0.0,2,233,Wednesday,8,2013,34,3,0,0,0,0,0,31,3,0,Cake,2013,2013-08-21
256,1308225,2013-08-22,5,343.348933556103,4.0,21.6625,8.0,,0.0,3,234,Thursday,8,2013,34,3,0,0,0,0,0,31,4,0,Cake,2013,2013-08-22
261,1308235,2013-08-23,5,375.317567662845,1.0,22.0375,14.0,,0.0,4,235,Friday,8,2013,34,3,0,0,0,0,0,31,4,0,Cake,2013,2013-08-23
266,1308245,2013-08-24,5,536.196771958902,0.0,20.85,16.0,5.0,0.0,5,236,Saturday,8,2013,34,3,1,0,0,0,0,31,4,0,Cake,2013,2013-08-24
271,1308255,2013-08-25,5,495.194334936839,0.0,21.3875,16.0,5.0,0.0,6,237,Sunday,8,2013,34,3,1,0,0,0,0,31,4,0,Cake,2013,2013-08-25
276,1308265,2013-08-26,5,368.72576849632,0.0,20.125,15.0,5.0,0.0,0,238,Monday,8,2013,35,3,0,0,0,0,0,31,4,0,Cake,2013,2013-08-26
