,Unnamed: 0,Datum,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz
445,445.0,2013-06-09,,4.0,15.8875,7.0,,,,
446,446.0,2013-06-10,,2.0,17.725,8.0,0.0,,,
447,447.0,2013-06-11,,2.0,16.6625,9.0,,,,
448,448.0,2013-06-12,,5.0,22.35,7.0,,,,
449,449.0,2013-06-14,,2.0,16.7125,16.0,0.0,,,
450,450.0,2013-06-15,,6.0,17.0875,27.0,61.0,,,
451,451.0,2013-06-16,,7.0,15.5875,16.0,21.0,,,
452,452.0,2013-06-17,,0.0,17.9,8.0,,,,
453,453.0,2013-06-18,,1.0,20.05,10.0,0.0,,,
454,454.0,2013-06-19,,6.0,23.5375,10.0,63.0,,,
455,455.0,2013-06-20,,2.0,21.8375,10.0,,,,
456,456.0,2013-06-21,,7.0,19.575,14.0,63.0,,,
457,457.0,2013-06-22,,6.0,19.7375,10.0,,,,
458,458.0,2013-06-23,,6.0,17.5375,10.0,21.0,,,
459,459.0,2013-06-24,,7.0,15.95,12.0,63.0,,,
460,460.0,2013-06-25,,7.0,15.175,10.0,21.0,,,
461,461.0,2013-06-26,,7.0,13.825,18.0,61.0,,,
462,462.0,2013-06-27,,7.0,12.55,10.0,61.0,,,
463,463.0,2013-06-28,,7.0,13.05,10.0,61.0,,,
464,464.0,2013-06-29,,6.0,14.8375,16.0,61.0,,,
465,465.0,2013-06-30,,7.0,14.0125,15.0,63.0,,,
466,466.0,2013-07-01,,6.0,17.8375,15.0,20.0,,,
467,467.0,2013-07-02,,3.0,17.3125,10.0,,,,
468,468.0,2013-07-03,,7.0,21.075,6.0,61.0,,,
469,469.0,2013-07-04,,7.0,18.85,7.0,20.0,,,
470,470.0,2013-07-05,,5.0,19.975,12.0,,,,
471,471.0,2013-07-06,,0.0,18.9625,8.0,,,,
472,472.0,2013-07-07,,0.0,21.375,9.0,,,,
473,473.0,2013-07-08,,0.0,22.725,10.0,5.0,,,
474,474.0,2013-07-09,,0.0,23.275,8.0,,,,
475,475.0,2013-07-10,,2.0,19.6875,13.0,5.0,,,
476,476.0,2013-07-11,,0.0,21.375,12.0,5.0,,,
477,477.0,2013-07-12,,0.0,20.2875,7.0,,,,
478,478.0,2013-07-13,,1.0,20.125,12.0,,,,
479,479.0,2013-07-14,,5.0,17.6875,15.0,5.0,,,
480,480.0,2013-07-15,,6.0,18.7375,12.0,,,,
481,481.0,2013-07-16,,1.0,21.1875,10.0,,,,
482,482.0,2013-07-17,,5.0,22.5125,8.0,,,,
483,483.0,2013-07-18,,1.0,23.25,11.0,5.0,,,
484,484.0,2013-07-19,,3.0,22.475,16.0,5.0,,,
485,485.0,2013-07-20,,0.0,23.1875,8.0,,,,
486,486.0,2013-07-21,,0.0,26.375,8.0,,,,
487,487.0,2013-07-22,,0.0,26.1,9.0,,,,
488,488.0,2013-07-23,,0.0,24.95,12.0,,,,
489,489.0,2013-07-24,,3.0,24.075,11.0,,,,
490,490.0,2013-07-25,,2.0,23.0875,9.0,,,,
491,491.0,2013-07-26,,3.0,27.2625,6.0,,,,
492,492.0,2013-07-27,,1.0,26.1625,10.0,,,,
493,493.0,2013-07-28,,4.0,24.8875,13.0,61.0,,,
494,494.0,2013-07-29,,1.0,22.7875,10.0,,,,
495,495.0,2013-07-30,,5.0,21.075,13.0,21.0,,,
496,496.0,2013-07-31,,5.0,20.275,16.0,65.0,,,
497,497.0,2013-08-01,,6.0,23.4,7.0,21.0,,,
498,498.0,2013-08-02,,0.0,31.4375,7.0,,,,
499,499.0,2013-08-03,,4.0,23.3625,11.0,63.0,,,
500,500.0,2013-08-04,,3.0,23.05,8.0,,,,
501,501.0,2013-08-05,,0.0,25.8,10.0,,,,
502,502.0,2013-08-06,,5.0,22.225,13.0,,,,
503,503.0,2013-08-07,,4.0,19.2125,8.0,,,,
504,504.0,2013-08-08,,7.0,16.975,12.0,20.0,,,
505,505.0,2013-08-09,,4.0,20.3375,10.0,21.0,,,
506,506.0,2013-08-10,,7.0,19.3625,12.0,61.0,,,
507,507.0,2013-08-11,,7.0,16.3875,9.0,61.0,,,
508,508.0,2013-08-12,,7.0,16.45,11.0,63.0,,,
509,509.0,2013-08-13,,3.0,16.4,16.0,95.0,,,
510,510.0,2013-08-14,,4.0,18.2625,18.0,61.0,,,
511,511.0,2013-08-15,,3.0,19.8,8.0,,,,
512,512.0,2013-08-16,,4.0,23.575,11.0,0.0,,,
513,513.0,2013-08-17,,6.0,20.55,7.0,0.0,,,
514,514.0,2013-08-18,,7.0,18.5875,10.0,63.0,,,
515,515.0,2013-08-19,,5.0,18.4875,8.0,,,,
516,516.0,2013-08-20,,7.0,17.775,8.0,61.0,,,
517,517.0,2013-08-21,,5.0,20.125,8.0,,,,
518,518.0,2013-08-22,,4.0,21.6625,8.0,,,,
519,519.0,2013-08-23,,1.0,22.0375,14.0,,,,
520,520.0,2013-08-24,,0.0,20.85,16.0,5.0,,,
521,521.0,2013-08-25,,0.0,21.3875,16.0,5.0,,,
522,522.0,2013-08-26,,0.0,20.125,15.0,5.0,,,
523,523.0,2013-08-27,,1.0,21.0875,12.0,,,,
524,524.0,2013-08-28,,0.0,21.3,7.0,,,,
525,525.0,2013-08-29,,3.0,20.2125,11.0,,,,
526,526.0,2013-08-30,,6.0,19.7875,8.0,5.0,,,
527,527.0,2013-08-31,,5.0,18.35,16.0,21.0,,,
528,528.0,2013-09-01,,7.0,15.8625,16.0,61.0,,,
529,529.0,2013-09-02,,7.0,16.575,17.0,63.0,,,
530,530.0,2013-09-03,,7.0,18.225,11.0,21.0,,,
531,531.0,2013-09-04,,7.0,18.125,5.0,,,,
532,532.0,2013-09-05,,0.0,21.7,8.0,,,,
533,533.0,2013-09-06,,0.0,24.7,9.0,,,,
534,534.0,2013-09-07,,6.0,22.7625,7.0,,,,
535,535.0,2013-09-08,,7.0,20.1625,8.0,61.0,,,
536,536.0,2013-09-09,,8.0,11.575,11.0,63.0,,,
537,537.0,2013-09-10,,6.0,13.5875,11.0,65.0,,,
538,538.0,2013-09-11,,6.0,13.9,8.0,61.0,,,
539,539.0,2013-09-12,,6.0,16.1125,6.0,61.0,,,
540,540.0,2013-09-13,,6.0,17.4375,5.0,21.0,,,
541,541.0,2013-09-14,,5.0,17.625,10.0,63.0,,,
542,542.0,2013-09-15,,7.0,14.8625,10.0,21.0,,,
543,543.0,2013-09-16,,3.0,13.1375,13.0,21.0,,,
544,544.0,2013-09-17,,5.0,13.1375,10.0,63.0,,,
545,545.0,2013-09-18,,4.0,13.05,9.0,,,,
546,546.0,2013-09-19,,5.0,14.8375,11.0,63.0,,,
547,547.0,2013-09-20,,7.0,13.525,6.0,,,,
548,548.0,2013-09-21,,7.0,15.35,9.0,,,,
549,549.0,2013-09-22,,6.0,17.1375,14.0,21.0,,,
550,550.0,2013-09-23,,7.0,17.3125,14.0,21.0,,,
551,551.0,2013-09-24,,8.0,15.7375,10.0,,,,
552,552.0,2013-09-25,,6.0,13.5375,7.0,61.0,,,
553,553.0,2013-09-26,,1.0,12.9875,12.0,,,,
554,554.0,2013-09-27,,5.0,13.0125,8.0,21.0,,,
555,555.0,2013-09-28,,0.0,13.1,8.0,,,,
556,556.0,2013-09-29,,3.0,14.175,12.0,,,,
557,557.0,2013-09-30,,1.0,12.825,14.0,,,,
558,558.0,2013-10-01,,0.0,12.9125,13.0,5.0,,,
559,559.0,2013-10-02,,1.0,12.7,10.0,,,,
560,560.0,2013-10-03,,0.0,11.7625,12.0,5.0,,,
561,561.0,2013-10-04,,5.0,11.2,8.0,63.0,,,
562,562.0,2013-10-05,,7.0,15.575,8.0,20.0,,,
563,563.0,2013-10-06,,7.0,15.25,6.0,,,,
564,564.0,2013-10-07,,1.0,16.275,7.0,,,,
565,565.0,2013-10-08,,6.0,15.1125,8.0,61.0,,,
566,566.0,2013-10-09,,7.0,14.3125,10.0,21.0,,,
567,567.0,2013-10-10,,5.0,10.975,6.0,,,,
568,568.0,2013-10-11,,7.0,13.8625,20.0,10.0,,,
569,569.0,2013-10-12,,8.0,13.025,21.0,63.0,,,
570,570.0,2013-10-13,,5.0,10.8625,5.0,,,,
571,571.0,2013-10-14,,2.0,12.525,6.0,,,,
572,572.0,2013-10-15,,7.0,10.6625,4.0,63.0,,,
573,573.0,2013-10-16,,8.0,12.275,7.0,,,,
574,574.0,2013-10-17,,7.0,12.0,15.0,65.0,,,
575,575.0,2013-10-18,,1.0,9.075,9.0,,,,
576,576.0,2013-10-19,,7.0,9.45,9.0,,,,
577,577.0,2013-10-20,,7.0,15.1875,8.0,21.0,,,
578,578.0,2013-10-21,,7.0,14.2625,8.0,61.0,,,
579,579.0,2013-10-22,,2.0,17.6375,7.0,,,,
580,580.0,2013-10-23,,6.0,17.675,9.0,,,,
581,581.0,2013-10-24,,5.0,12.6875,12.0,61.0,,,
582,582.0,2013-10-25,,7.0,11.8875,7.0,61.0,,,
583,583.0,2013-10-26,,5.0,16.775,10.0,21.0,,,
584,584.0,2013-10-27,,6.0,14.9875,16.0,65.0,,,
585,585.0,2013-10-28,,7.0,14.3625,29.0,63.0,,,
586,586.0,2013-10-29,,7.0,10.775,17.0,63.0,,,
587,587.0,2013-10-30,,6.0,10.4375,10.0,61.0,,,
588,588.0,2013-10-31,,5.0,11.1625,13.0,21.0,,,
589,589.0,2013-11-01,,8.0,10.625,9.0,63.0,,,
590,590.0,2013-11-02,,8.0,8.8875,3.0,63.0,,,
591,591.0,2013-11-03,,6.0,10.7,15.0,21.0,,,
592,592.0,2013-11-04,,7.0,6.8375,7.0,63.0,,,
593,593.0,2013-11-05,,4.0,8.9,12.0,61.0,,,
594,594.0,2013-11-06,,4.0,8.1375,12.0,63.0,,,
595,595.0,2013-11-07,,6.0,9.5,10.0,61.0,,,
596,596.0,2013-11-08,,3.0,9.325,9.0,,,,
597,597.0,2013-11-09,,5.0,7.7,16.0,63.0,,,
598,598.0,2013-11-10,,2.0,6.9875,12.0,63.0,,,
599,599.0,2013-11-11,,2.0,8.3125,5.0,,,,
600,600.0,2013-11-12,,7.0,5.9375,9.0,61.0,,,
601,601.0,2013-11-13,,1.0,8.8,12.0,0.0,,,
602,602.0,2013-11-14,,5.0,6.9375,9.0,21.0,,,
603,603.0,2013-11-15,,7.0,6.45,6.0,21.0,,,
604,604.0,2013-11-16,,8.0,8.875,12.0,,,,
605,605.0,2013-11-17,,2.0,8.8875,8.0,0.0,,,
606,606.0,2013-11-18,,7.0,6.65,5.0,63.0,,,
607,607.0,2013-11-19,,8.0,5.8375,8.0,61.0,,,
608,608.0,2013-11-20,,6.0,3.85,6.0,,,,
609,609.0,2013-11-21,,2.0,3.275,8.0,10.0,,,
610,610.0,2013-11-22,,7.0,5.375,10.0,21.0,,,
611,611.0,2013-11-23,,3.0,4.9125,6.0,,,,
612,612.0,2013-11-24,,0.0,4.6,16.0,,,,
613,613.0,2013-11-25,,0.0,3.7,10.0,,,,
614,614.0,2013-11-26,,2.0,2.3125,6.0,,,,
615,615.0,2013-11-27,,8.0,7.3125,12.0,61.0,,,
616,616.0,2013-11-28,,2.0,8.025,18.0,,,,
617,617.0,2013-11-29,,8.0,5.9875,11.0,63.0,,,
618,618.0,2013-11-30,,7.0,5.525,10.0,20.0,,,
619,619.0,2013-12-01,,5.0,8.6625,20.0,61.0,,,
620,620.0,2013-12-02,,0.0,3.0625,4.0,10.0,,,
621,621.0,2013-12-03,,8.0,1.7125,6.0,28.0,,,
622,622.0,2013-12-04,,7.0,5.85,11.0,63.0,,,
623,623.0,2013-12-05,,7.0,4.4625,24.0,63.0,,,
624,624.0,2013-12-06,,6.0,1.7875,25.0,73.0,,,
625,625.0,2013-12-07,,5.0,1.0,11.0,22.0,,,
626,626.0,2013-12-08,,8.0,6.975,16.0,63.0,,,
627,627.0,2013-12-09,,7.0,9.2375,10.0,45.0,,,
628,628.0,2013-12-10,,7.0,7.1875,8.0,61.0,,,
629,629.0,2013-12-11,,7.0,5.025,9.0,10.0,,,
630,630.0,2013-12-12,,8.0,2.525,8.0,28.0,,,
631,631.0,2013-12-13,,7.0,3.5375,6.0,61.0,,,
632,632.0,2013-12-14,,7.0,3.0125,7.0,61.0,,,
633,633.0,2013-12-15,,8.0,7.925,12.0,61.0,,,
634,634.0,2013-12-16,,8.0,8.775,12.0,,,,
635,635.0,2013-12-17,,8.0,4.95,8.0,61.0,,,
636,636.0,2013-12-18,,7.0,6.85,8.0,10.0,,,
637,637.0,2013-12-19,,7.0,7.4,10.0,63.0,,,
638,638.0,2013-12-20,,7.0,5.2875,10.0,61.0,,,
639,639.0,2013-12-21,,8.0,6.5625,13.0,63.0,,,
640,640.0,2013-12-22,,7.0,8.1375,12.0,61.0,,,
641,641.0,2013-12-23,,3.0,5.4875,10.0,,,,
642,642.0,2013-12-24,,7.0,11.4375,18.0,61.0,,,
643,643.0,2013-12-25,,6.0,8.5625,13.0,21.0,,,
644,644.0,2013-12-26,,6.0,3.775,6.0,28.0,,,
645,645.0,2013-12-27,,7.0,5.7625,15.0,63.0,,,
646,646.0,2013-12-28,,7.0,7.0625,9.0,21.0,,,
647,647.0,2013-12-29,,7.0,5.7125,9.0,63.0,,,
648,648.0,2013-12-30,,4.0,4.75,11.0,10.0,,,
649,649.0,2013-12-31,,4.0,5.0375,7.0,,,,
650,650.0,2014-01-01,,5.0,4.5125,8.0,63.0,,,
651,651.0,2014-01-02,,7.0,6.25,9.0,63.0,,,
652,652.0,2014-01-03,,7.0,6.8375,10.0,63.0,,,
653,653.0,2014-01-04,,5.0,6.9375,11.0,,,,
654,654.0,2014-01-05,,7.0,6.1875,11.0,63.0,,,
655,655.0,2014-01-06,,7.0,7.9125,11.0,65.0,,,
656,656.0,2014-01-07,,7.0,10.4375,13.0,,,,
657,657.0,2014-01-08,,7.0,8.6375,15.0,63.0,,,
658,658.0,2014-01-09,,7.0,9.6125,16.0,61.0,,,
659,659.0,2014-01-10,,7.0,6.6375,17.0,61.0,,,
660,660.0,2014-01-11,,7.0,5.5875,18.0,63.0,,,
661,661.0,2014-01-12,,2.0,5.525,16.0,21.0,,,
662,662.0,2014-01-13,,8.0,3.1375,10.0,69.0,,,
663,663.0,2014-01-14,,6.0,4.225,6.0,28.0,,,
664,664.0,2014-01-15,,7.0,3.228571,7.0,28.0,,,
665,665.0,2014-01-16,,8.0,2.7375,9.0,63.0,,,
666,666.0,2014-01-17,,7.0,6.7375,4.0,61.0,,,
667,667.0,2014-01-18,,7.0,5.8875,8.0,61.0,,,
668,668.0,2014-01-19,,7.0,2.8625,19.0,10.0,,,
669,669.0,2014-01-20,,8.0,0.3875,13.0,61.0,,,
670,670.0,2014-01-21,,7.0,-0.65,7.0,77.0,,,
671,671.0,2014-01-22,,8.0,-3.1125,14.0,22.0,,,
672,672.0,2014-01-23,,8.0,-3.1875,11.0,22.0,,,
673,673.0,2014-01-24,,2.0,-5.1625,13.0,10.0,,,
674,674.0,2014-01-25,,5.0,-7.0375,8.0,,,,
675,675.0,2014-01-26,,1.0,-8.475,10.0,10.0,,,
676,676.0,2014-01-27,,5.0,0.7,9.0,69.0,,,
677,677.0,2014-01-28,,7.0,-0.2625,10.0,10.0,,,
678,678.0,2014-01-29,,7.0,-5.05,13.0,77.0,,,
679,679.0,2014-01-30,,7.0,-4.4875,8.0,77.0,,,
680,680.0,2014-01-31,,8.0,-3.6875,7.0,10.0,,,
681,681.0,2014-02-01,,7.0,3.225,10.0,63.0,,,
682,682.0,2014-02-02,,0.0,5.4875,8.0,,,,
683,683.0,2014-02-03,,1.0,3.475,8.0,10.0,,,
684,684.0,2014-02-04,,5.0,3.925,6.0,10.0,,,
685,685.0,2014-02-05,,4.0,3.675,8.0,10.0,,,
686,686.0,2014-02-06,,7.0,7.875,11.0,20.0,,,
687,687.0,2014-02-07,,7.0,8.475,15.0,63.0,,,
688,688.0,2014-02-08,,7.0,6.2875,12.0,61.0,,,
689,689.0,2014-02-09,,5.0,6.7125,15.0,63.0,,,
690,690.0,2014-02-10,,2.0,6.6375,9.0,,,,
691,691.0,2014-02-11,,7.0,4.925,12.0,61.0,,,
692,692.0,2014-02-12,,4.0,6.1,13.0,10.0,,,
693,693.0,2014-02-13,,5.0,7.45,13.0,,,,
694,694.0,2014-02-14,,5.0,5.2125,9.0,10.0,,,
695,695.0,2014-02-15,,5.0,11.5,15.0,,,,
696,696.0,2014-02-16,,7.0,6.0625,17.0,63.0,,,
697,697.0,2014-02-17,,0.0,6.6875,9.0,,,,
698,698.0,2014-02-18,,7.0,7.8,8.0,10.0,,,
699,699.0,2014-02-19,,7.0,6.325,8.0,61.0,,,
700,700.0,2014-02-20,,6.0,9.1,11.0,10.0,,,
701,701.0,2014-02-21,,7.0,7.5125,11.0,61.0,,,
702,702.0,2014-02-22,,7.0,5.925,11.0,21.0,,,
703,703.0,2014-02-23,,1.0,8.625,12.0,,,,
704,704.0,2014-02-24,,1.0,9.4125,11.0,,,,
705,705.0,2014-02-25,,1.0,10.475,7.0,,,,
706,706.0,2014-02-26,,5.0,10.1875,8.0,,,,
707,707.0,2014-02-27,,1.0,8.8875,7.0,10.0,,,
708,708.0,2014-02-28,,7.0,6.1875,6.0,61.0,,,
709,709.0,2014-03-01,,2.0,5.075,9.0,10.0,,,
710,710.0,2014-03-02,,6.0,6.5625,9.0,10.0,,,
711,711.0,2014-03-03,,0.0,9.1875,10.0,5.0,,,
712,712.0,2014-03-04,,7.0,6.6875,7.0,10.0,,,
713,713.0,2014-03-05,,7.0,4.6875,7.0,28.0,,,
714,714.0,2014-03-06,,3.0,8.925,9.0,10.0,,,
715,715.0,2014-03-07,,6.0,11.275,10.0,5.0,,,
716,716.0,2014-03-08,,0.0,9.9375,6.0,,,,
717,717.0,2014-03-09,,0.0,16.4,9.0,,,,
718,718.0,2014-03-10,,0.0,15.8,9.0,,,,
719,719.0,2014-03-11,,0.0,7.85,9.0,,,,
720,720.0,2014-03-12,,0.0,10.2125,8.0,0.0,,,
721,721.0,2014-03-13,,0.0,13.375,10.0,,,,
722,722.0,2014-03-14,,1.0,9.6125,10.0,,,,
723,723.0,2014-03-15,,4.0,9.0375,27.0,,,,
724,724.0,2014-03-16,,7.0,9.3375,24.0,61.0,,,
725,725.0,2014-03-17,,7.0,9.5875,18.0,61.0,,,
726,726.0,2014-03-18,,7.0,9.6875,16.0,21.0,,,
727,727.0,2014-03-19,,7.0,9.45,18.0,61.0,,,
728,728.0,2014-03-20,,0.0,16.2625,13.0,,,,
729,729.0,2014-03-21,,7.0,6.8875,14.0,63.0,,,
730,730.0,2014-03-22,,5.0,8.85,11.0,63.0,,,
731,731.0,2014-03-23,,4.0,8.3625,10.0,,,,
732,732.0,2014-03-24,,3.0,7.5625,7.0,,,,
733,733.0,2014-03-25,,2.0,7.725,10.0,21.0,,,
734,734.0,2014-03-26,,5.0,7.85,11.0,21.0,,,
735,735.0,2014-03-27,,6.0,5.1,12.0,,,,
736,736.0,2014-03-28,,8.0,5.4,12.0,10.0,,,
737,737.0,2014-03-29,,3.0,9.375,8.0,10.0,,,
738,738.0,2014-03-30,,0.0,11.2625,8.0,28.0,,,
739,739.0,2014-03-31,,7.0,7.4375,4.0,45.0,,,
740,740.0,2014-04-01,,8.0,5.7625,13.0,10.0,,,
741,741.0,2014-04-02,,2.0,12.45,8.0,10.0,,,
742,742.0,2014-04-03,,3.0,7.6125,15.0,10.0,,,
743,743.0,2014-04-04,,6.0,6.45,15.0,0.0,,,
744,744.0,2014-04-05,,8.0,9.825,5.0,61.0,,,
745,745.0,2014-04-06,,7.0,12.1875,8.0,63.0,,,
746,746.0,2014-04-07,,7.0,15.7875,10.0,63.0,,,
747,747.0,2014-04-08,,7.0,9.8125,19.0,61.0,,,
748,748.0,2014-04-09,,7.0,10.1875,20.0,21.0,,,
749,749.0,2014-04-10,,7.0,9.75,4.0,,,,
750,750.0,2014-04-11,,6.0,12.0625,10.0,,,,
751,751.0,2014-04-12,,4.0,11.2,12.0,0.0,,,
752,752.0,2014-04-13,,6.0,11.0125,21.0,,,,
753,753.0,2014-04-14,,5.0,8.9,23.0,61.0,,,
754,754.0,2014-04-15,,0.0,9.9125,15.0,,,,
755,755.0,2014-04-16,,0.0,11.3625,9.0,,,,
756,756.0,2014-04-17,,5.0,14.4,14.0,,,,
757,757.0,2014-04-18,,7.0,8.2375,11.0,61.0,,,
758,758.0,2014-04-19,,1.0,11.125,13.0,5.0,,,
759,759.0,2014-04-20,,0.0,13.875,15.0,5.0,,,
760,760.0,2014-04-21,,4.0,13.425,15.0,0.0,,,
761,761.0,2014-04-22,,3.0,15.45,10.0,10.0,,,
762,762.0,2014-04-23,,8.0,9.825,11.0,21.0,,,
763,763.0,2014-04-24,,8.0,9.175,11.0,,,,
764,764.0,2014-04-25,,0.0,13.5625,12.0,,,,
765,765.0,2014-04-26,,0.0,15.45,11.0,,,,
766,766.0,2014-04-27,,0.0,16.225,16.0,,,,
767,767.0,2014-04-28,,0.0,15.8875,11.0,,,,
768,768.0,2014-04-29,,0.0,18.0875,8.0,0.0,,,
769,769.0,2014-04-30,,3.0,18.0,8.0,,,,
770,770.0,2014-05-01,,4.0,10.4875,14.0,,,,
771,771.0,2014-05-02,,6.0,10.225,13.0,,,,
772,772.0,2014-05-03,,3.0,11.8625,13.0,,,,
773,773.0,2014-05-04,,7.0,9.6,11.0,,,,
774,774.0,2014-05-05,,8.0,10.7125,6.0,21.0,,,
775,775.0,2014-05-06,,7.0,15.775,9.0,,,,
776,776.0,2014-05-07,,4.0,14.2125,15.0,65.0,,,
777,777.0,2014-05-08,,7.0,12.45,10.0,63.0,,,
778,778.0,2014-05-09,,6.0,12.3875,10.0,61.0,,,
779,779.0,2014-05-10,,7.0,13.275,12.0,61.0,,,
780,780.0,2014-05-11,,7.0,11.5625,12.0,63.0,,,
781,781.0,2014-05-12,,7.0,12.7,14.0,63.0,,,
782,782.0,2014-05-13,,7.0,11.5625,15.0,21.0,,,
783,783.0,2014-05-14,,7.0,11.5625,16.0,,,,
784,784.0,2014-05-15,,2.0,13.7875,8.0,,,,
785,785.0,2014-05-16,,5.0,13.8875,9.0,,,,
786,786.0,2014-05-17,,0.0,16.625,8.0,0.0,,,
787,787.0,2014-05-18,,4.0,16.5125,13.0,,,,
788,788.0,2014-05-19,,6.0,13.7625,8.0,61.0,,,
789,789.0,2014-05-20,,0.0,20.725,12.0,,,,
790,790.0,2014-05-21,,2.0,26.8625,8.0,,,,
791,791.0,2014-05-22,,0.0,26.375,8.0,,,,
792,792.0,2014-05-23,,7.0,18.0125,12.0,65.0,,,
793,793.0,2014-05-24,,2.0,17.9625,8.0,,,,
794,794.0,2014-05-25,,2.0,20.4625,11.0,,,,
795,795.0,2014-05-26,,0.0,19.9625,13.0,,,,
796,796.0,2014-05-27,,7.0,12.8875,21.0,21.0,,,
797,797.0,2014-05-28,,7.0,10.2,22.0,21.0,,,
798,798.0,2014-05-29,,4.0,12.7,14.0,,,,
799,799.0,2014-05-30,,0.0,17.9625,13.0,,,,
800,800.0,2014-05-31,,3.0,15.9125,15.0,,,,
801,801.0,2014-06-01,,7.0,13.825,6.0,21.0,,,
802,802.0,2014-06-02,,0.0,17.625,9.0,,,,
803,803.0,2014-06-03,,1.0,20.0,9.0,,,,
804,804.0,2014-06-04,,1.0,21.4875,14.0,,,,
805,805.0,2014-06-05,,5.0,15.0375,18.0,65.0,,,
806,806.0,2014-06-06,,3.0,19.3125,12.0,,,,
807,807.0,2014-06-07,,0.0,17.9625,8.0,,,,
808,808.0,2014-06-08,,6.0,22.1,12.0,21.0,,,
809,809.0,2014-06-09,,0.0,20.6625,10.0,,,,
810,810.0,2014-06-10,,1.0,25.7875,9.0,,,,
811,811.0,2014-06-11,,7.0,20.5,8.0,61.0,,,
812,812.0,2014-06-12,,4.0,19.55,12.0,,,,
813,813.0,2014-06-13,,7.0,17.45,18.0,21.0,,,
814,814.0,2014-06-14,,1.0,18.9125,13.0,,,,
815,815.0,2014-06-15,,0.0,19.275,8.0,,,,
816,816.0,2014-06-16,,6.0,18.3125,10.0,0.0,,,
817,817.0,2014-06-17,,1.0,20.375,7.0,,,,
818,818.0,2014-06-18,,3.0,19.3,13.0,,,,
819,819.0,2014-06-19,,7.0,15.2875,19.0,21.0,,,
820,820.0,2014-06-20,,7.0,15.9875,16.0,,,,
821,821.0,2014-06-21,,6.0,15.5125,18.0,61.0,,,
822,822.0,2014-06-22,,5.0,15.7,19.0,,,,
823,823.0,2014-06-23,,4.0,16.5,17.0,,,,
824,824.0,2014-06-24,,7.0,14.3625,7.0,21.0,,,
825,825.0,2014-06-25,,0.0,18.4375,10.0,,,,
826,826.0,2014-06-26,,6.0,17.575,8.0,63.0,,,
827,827.0,2014-06-27,,4.0,20.1625,7.0,95.0,,,
828,828.0,2014-06-28,,6.0,16.9625,6.0,95.0,,,
829,829.0,2014-06-29,,7.0,17.3125,8.0,61.0,,,
830,830.0,2014-06-30,,3.0,18.3375,12.0,,,,
831,831.0,2014-07-01,,6.0,15.6875,14.0,61.0,,,
832,832.0,2014-07-02,,6.0,17.1125,15.0,,,,
833,833.0,2014-07-03,,7.0,20.4,9.0,,,,
834,834.0,2014-07-04,,0.0,26.9375,10.0,,,,
835,835.0,2014-07-05,,6.0,24.5875,10.0,65.0,,,
836,836.0,2014-07-06,,5.0,25.2375,6.0,,,,
837,837.0,2014-07-07,,5.0,20.8,10.0,,,,
838,838.0,2014-07-08,,7.0,19.6,15.0,63.0,,,
839,839.0,2014-07-09,,0.0,24.65,24.0,5.0,,,
840,840.0,2014-07-10,,0.0,24.757142,18.0,0.0,,,
841,841.0,2014-07-11,,1.0,22.9375,18.0,,,,
842,842.0,2014-07-12,,0.0,20.375,12.0,,,,
843,843.0,2014-07-13,,7.0,18.6,10.0,61.0,,,
844,844.0,2014-07-14,,7.0,19.45,15.0,63.0,,,
845,845.0,2014-07-15,,6.0,22.2625,9.0,,,,
846,846.0,2014-07-16,,6.0,19.4125,7.0,,,,
847,847.0,2014-07-17,,4.0,22.7625,7.0,,,,
848,848.0,2014-07-18,,1.0,26.05,10.0,,,,
849,849.0,2014-07-19,,0.0,28.0625,13.0,,,,
850,850.0,2014-07-20,,3.0,24.3125,15.0,,,,
851,851.0,2014-07-21,,0.0,23.4875,19.0,5.0,,,
852,852.0,2014-07-22,,0.0,24.9875,14.0,,,,
853,853.0,2014-07-23,,0.0,25.0,14.0,,,,
854,854.0,2014-07-24,,0.0,24.8375,11.0,,,,
855,855.0,2014-07-25,,0.0,26.325,18.0,,,,
856,856.0,2014-07-26,,6.0,22.375,10.0,21.0,,,
857,857.0,2014-07-27,,3.0,25.55,12.0,21.0,,,
858,858.0,2014-07-28,,0.0,24.7625,7.0,,,,
859,859.0,2014-07-29,,0.0,25.35,10.0,,,,
860,860.0,2014-07-30,,6.0,22.925,12.0,,,,
861,861.0,2014-07-31,,3.0,22.4375,12.0,21.0,,,
862,862.0,2014-08-01,,1.0,26.725,8.0,,,,
863,863.0,2014-08-02,,2.0,26.0875,12.0,,,,
864,864.0,2014-08-03,,5.0,23.0875,9.0,63.0,,,
865,865.0,2014-08-04,,6.0,22.5125,8.0,,,,
866,866.0,2014-08-05,,5.0,23.0875,10.0,,,,
867,867.0,2014-08-06,,0.0,22.825,10.0,,,,
868,868.0,2014-08-07,,7.0,20.3125,6.0,61.0,,,
869,869.0,2014-08-08,,3.0,22.725,8.0,,,,
870,870.0,2014-08-09,,6.0,20.1,17.0,61.0,,,
871,871.0,2014-08-10,,6.0,23.1,12.0,,,,
872,872.0,2014-08-11,,4.0,20.075,13.0,21.0,,,
873,873.0,2014-08-12,,5.0,16.9125,12.0,95.0,,,
874,874.0,2014-08-13,,2.0,20.9375,10.0,,,,
