,id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Produktgruppe,Wochentag,Monat,Jahr,Feiertag_Bereich,Feiertag_Bundesland,Feiertag,Veranstaltung_Holstenkoeste,Veranstaltung_Kieler_Umschlag,Veranstaltung_Kieler_Weihnachtsmaerkte,Veranstaltung_Kieler_Woche,Veranstaltung_NOK_Romantika,Veranstaltung_NordArt,Veranstaltung_Seebrueckenfest,Veranstaltung_Sprottentage
192,1401131,2014-01-13,1,103.99403,8.0,3.1375,10.0,69.0,,Brot,Montag,1,2014,,,,False,False,False,False,False,False,False,False
193,1401141,2014-01-14,1,166.34753,6.0,4.225,6.0,28.0,,Brot,Dienstag,1,2014,,,,False,False,False,False,False,False,False,False
194,1401151,2014-01-15,1,139.04257,7.0,3.228571,7.0,28.0,,Brot,Mittwoch,1,2014,,,,False,False,False,False,False,False,False,False
195,1401161,2014-01-16,1,117.77912,8.0,2.7375,9.0,63.0,,Brot,Donnerstag,1,2014,,,,False,False,False,False,False,False,False,False
196,1401171,2014-01-17,1,94.79384,7.0,6.7375,4.0,61.0,,Brot,Freitag,1,2014,,,,False,False,False,False,False,False,False,False
197,1401181,2014-01-18,1,102.63365,7.0,5.8875,8.0,61.0,,Brot,Samstag,1,2014,,,,False,False,False,False,False,False,False,False
198,1401191,2014-01-19,1,53.00147,7.0,2.8625,19.0,10.0,,Brot,Sonntag,1,2014,,,,False,False,False,False,False,False,False,False
199,1401201,2014-01-20,1,99.68194,8.0,0.3875,13.0,61.0,,Brot,Montag,1,2014,,,,False,False,False,False,False,False,False,False
200,1401211,2014-01-21,1,116.7846,7.0,-0.65,7.0,77.0,,Brot,Dienstag,1,2014,,,,False,False,False,False,False,False,False,False
201,1401221,2014-01-22,1,102.34442,8.0,-3.1125,14.0,22.0,,Brot,Mittwoch,1,2014,,,,False,False,False,False,False,False,False,False
202,1401231,2014-01-23,1,105.74027,8.0,-3.1875,11.0,22.0,,Brot,Donnerstag,1,2014,,,,False,False,False,False,False,False,False,False
203,1401241,2014-01-24,1,143.16444,2.0,-5.1625,13.0,10.0,,Brot,Freitag,1,2014,,,,False,False,False,False,False,False,False,False
204,1401251,2014-01-25,1,129.09233,5.0,-7.0375,8.0,,,Brot,Samstag,1,2014,,,,False,False,False,False,False,False,False,False
205,1401261,2014-01-26,1,65.48833,1.0,-8.475,10.0,10.0,,Brot,Sonntag,1,2014,,,,False,False,False,False,False,False,False,False
206,1401271,2014-01-27,1,177.79764,5.0,0.7,9.0,69.0,,Brot,Montag,1,2014,,,,False,False,False,False,False,False,False,False
207,1401281,2014-01-28,1,63.984474,7.0,-0.2625,10.0,10.0,,Brot,Dienstag,1,2014,,,,False,False,False,False,False,False,False,False
208,1401291,2014-01-29,1,75.11563,7.0,-5.05,13.0,77.0,,Brot,Mittwoch,1,2014,,,,False,False,False,False,False,False,False,False
209,1401301,2014-01-30,1,140.79419,7.0,-4.4875,8.0,77.0,,Brot,Donnerstag,1,2014,,,,False,False,False,False,False,False,False,False
210,1401311,2014-01-31,1,133.30348,8.0,-3.6875,7.0,10.0,,Brot,Freitag,1,2014,,,,False,False,False,False,False,False,False,False
211,1402011,2014-02-01,1,101.932144,7.0,3.225,10.0,63.0,,Brot,Samstag,2,2014,,,,False,False,False,False,False,False,False,False
212,1402021,2014-02-02,1,76.75749,0.0,5.4875,8.0,,,Brot,Sonntag,2,2014,,,,False,False,False,False,False,False,False,False
213,1402031,2014-02-03,1,154.3231,1.0,3.475,8.0,10.0,,Brot,Montag,2,2014,,,,False,False,False,False,False,False,False,False
214,1402041,2014-02-04,1,130.28496,5.0,3.925,6.0,10.0,,Brot,Dienstag,2,2014,,,,False,False,False,False,False,False,False,False
215,1402051,2014-02-05,1,128.51299,4.0,3.675,8.0,10.0,,Brot,Mittwoch,2,2014,,,,False,False,False,False,False,False,False,False
216,1402061,2014-02-06,1,93.21457,7.0,7.875,11.0,20.0,,Brot,Donnerstag,2,2014,,,,False,False,False,False,False,False,False,False
217,1402071,2014-02-07,1,99.760735,7.0,8.475,15.0,63.0,,Brot,Freitag,2,2014,,,,False,False,False,False,False,False,False,False
218,1402081,2014-02-08,1,120.86274,7.0,6.2875,12.0,61.0,,Brot,Samstag,2,2014,,,,False,False,False,False,False,False,False,False
219,1402091,2014-02-09,1,57.00749,5.0,6.7125,15.0,63.0,,Brot,Sonntag,2,2014,,,,False,False,False,False,False,False,False,False
220,1402101,2014-02-10,1,154.18375,2.0,6.6375,9.0,,,Brot,Montag,2,2014,,,,False,False,False,False,False,False,False,False
221,1402111,2014-02-11,1,93.605,7.0,4.925,12.0,61.0,,Brot,Dienstag,2,2014,,,,False,False,False,False,False,False,False,False
222,1402121,2014-02-12,1,165.73839,4.0,6.1,13.0,10.0,,Brot,Mittwoch,2,2014,,,,False,False,False,False,False,False,False,False
223,1402131,2014-02-13,1,112.4813,5.0,7.45,13.0,,,Brot,Donnerstag,2,2014,,,,False,False,False,False,False,False,False,False
224,1402141,2014-02-14,1,127.92231,5.0,5.2125,9.0,10.0,,Brot,Freitag,2,2014,,,,False,False,False,False,False,False,False,False
225,1402151,2014-02-15,1,169.51753,5.0,11.5,15.0,,,Brot,Samstag,2,2014,,,,False,False,False,False,False,False,False,False
226,1402161,2014-02-16,1,66.14886,7.0,6.0625,17.0,63.0,,Brot,Sonntag,2,2014,,,,False,False,False,False,False,False,False,False
227,1402171,2014-02-17,1,139.56393,0.0,6.6875,9.0,,,Brot,Montag,2,2014,,,,False,False,False,False,False,False,False,False
228,1402181,2014-02-18,1,101.12881,7.0,7.8,8.0,10.0,,Brot,Dienstag,2,2014,,,,False,False,False,False,False,False,False,False
229,1402191,2014-02-19,1,139.71297,7.0,6.325,8.0,61.0,,Brot,Mittwoch,2,2014,,,,False,False,False,False,False,False,False,False
230,1402201,2014-02-20,1,115.49331,6.0,9.1,11.0,10.0,,Brot,Donnerstag,2,2014,,,,False,True,False,False,False,False,False,False
231,1402211,2014-02-21,1,195.74951,7.0,7.5125,11.0,61.0,,Brot,Freitag,2,2014,,,,False,True,False,False,False,False,False,False
232,1402221,2014-02-22,1,138.33359,7.0,5.925,11.0,21.0,,Brot,Samstag,2,2014,,,,False,True,False,False,False,False,False,False
233,1402231,2014-02-23,1,79.44222,1.0,8.625,12.0,,,Brot,Sonntag,2,2014,,,,False,True,False,False,False,False,False,False
234,1402241,2014-02-24,1,152.55673,1.0,9.4125,11.0,,,Brot,Montag,2,2014,,,,False,False,False,False,False,False,False,False
235,1402251,2014-02-25,1,115.741936,1.0,10.475,7.0,,,Brot,Dienstag,2,2014,,,,False,False,False,False,False,False,False,False
236,1402261,2014-02-26,1,95.01736,5.0,10.1875,8.0,,,Brot,Mittwoch,2,2014,,,,False,False,False,False,False,False,False,False
237,1402271,2014-02-27,1,142.59901,1.0,8.8875,7.0,10.0,,Brot,Donnerstag,2,2014,,,,False,False,False,False,False,False,False,False
238,1402281,2014-02-28,1,121.86807,7.0,6.1875,6.0,61.0,,Brot,Freitag,2,2014,,,,False,False,False,False,False,False,False,False
239,1403011,2014-03-01,1,140.96855,2.0,5.075,9.0,10.0,,Brot,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
240,1403021,2014-03-02,1,78.30469,6.0,6.5625,9.0,10.0,,Brot,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
241,1403031,2014-03-03,1,123.81685,0.0,9.1875,10.0,5.0,,Brot,Montag,3,2014,,,,False,False,False,False,False,False,False,False
242,1403041,2014-03-04,1,110.66438,7.0,6.6875,7.0,10.0,,Brot,Dienstag,3,2014,,,,False,False,False,False,False,False,False,False
243,1403051,2014-03-05,1,104.01077,7.0,4.6875,7.0,28.0,,Brot,Mittwoch,3,2014,,,,False,False,False,False,False,False,False,False
244,1403061,2014-03-06,1,119.64957,3.0,8.925,9.0,10.0,,Brot,Donnerstag,3,2014,,,,False,False,False,False,False,False,False,False
245,1403071,2014-03-07,1,115.297356,6.0,11.275,10.0,5.0,,Brot,Freitag,3,2014,,,,False,False,False,False,False,False,False,False
246,1403081,2014-03-08,1,116.6799,0.0,9.9375,6.0,,,Brot,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
247,1403091,2014-03-09,1,92.61854,0.0,16.4,9.0,,,Brot,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
248,1403101,2014-03-10,1,150.51689,0.0,15.8,9.0,,,Brot,Montag,3,2014,,,,False,False,False,False,False,False,False,False
249,1403111,2014-03-11,1,151.22118,0.0,7.85,9.0,,,Brot,Dienstag,3,2014,,,,False,False,False,False,False,False,False,False
250,1403121,2014-03-12,1,91.04742,0.0,10.2125,8.0,0.0,,Brot,Mittwoch,3,2014,,,,False,False,False,False,False,False,False,False
251,1403131,2014-03-13,1,141.40038,0.0,13.375,10.0,,,Brot,Donnerstag,3,2014,,,,False,False,False,False,False,False,False,False
252,1403141,2014-03-14,1,123.91209,1.0,9.6125,10.0,,,Brot,Freitag,3,2014,,,,False,False,False,False,False,False,False,False
253,1403151,2014-03-15,1,137.68394,4.0,9.0375,27.0,,,Brot,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
254,1403161,2014-03-16,1,67.16758,7.0,9.3375,24.0,61.0,,Brot,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
255,1403171,2014-03-17,1,141.54791,7.0,9.5875,18.0,61.0,,Brot,Montag,3,2014,,,,False,False,False,False,False,False,False,False
256,1403181,2014-03-18,1,88.225044,7.0,9.6875,16.0,21.0,,Brot,Dienstag,3,2014,,,,False,False,False,False,False,False,False,False
257,1403191,2014-03-19,1,99.684586,7.0,9.45,18.0,61.0,,Brot,Mittwoch,3,2014,,,,False,False,False,False,False,False,False,False
258,1403201,2014-03-20,1,128.13823,0.0,16.2625,13.0,,,Brot,Donnerstag,3,2014,,,,False,False,False,False,False,False,False,False
259,1403211,2014-03-21,1,104.854744,7.0,6.8875,14.0,63.0,,Brot,Freitag,3,2014,,,,False,False,False,False,False,False,False,False
260,1403221,2014-03-22,1,130.8519,5.0,8.85,11.0,63.0,,Brot,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
261,1403231,2014-03-23,1,71.12845,4.0,8.3625,10.0,,,Brot,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
262,1403241,2014-03-24,1,174.64233,3.0,7.5625,7.0,,,Brot,Montag,3,2014,,,,False,False,False,False,False,False,False,False
263,1403251,2014-03-25,1,130.8284,2.0,7.725,10.0,21.0,,Brot,Dienstag,3,2014,,,,False,False,False,False,False,False,False,False
264,1403261,2014-03-26,1,164.07372,5.0,7.85,11.0,21.0,,Brot,Mittwoch,3,2014,,,,False,False,False,False,False,False,False,False
265,1403271,2014-03-27,1,217.5957,6.0,5.1,12.0,,,Brot,Donnerstag,3,2014,,,,False,False,False,False,False,False,False,False
266,1403281,2014-03-28,1,210.3646,8.0,5.4,12.0,10.0,,Brot,Freitag,3,2014,,,,False,False,False,False,False,False,False,False
267,1403291,2014-03-29,1,201.44258,3.0,9.375,8.0,10.0,,Brot,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
268,1403301,2014-03-30,1,77.07188,0.0,11.2625,8.0,28.0,,Brot,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
269,1403311,2014-03-31,1,165.78209,7.0,7.4375,4.0,45.0,,Brot,Montag,3,2014,,,,False,False,False,False,False,False,False,False
270,1404011,2014-04-01,1,143.93457,8.0,5.7625,13.0,10.0,,Brot,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
271,1404021,2014-04-02,1,145.79376,2.0,12.45,8.0,10.0,,Brot,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
272,1404031,2014-04-03,1,199.33421,3.0,7.6125,15.0,10.0,,Brot,Donnerstag,4,2014,,,,False,False,False,False,False,False,False,False
273,1404041,2014-04-04,1,149.09486,6.0,6.45,15.0,0.0,,Brot,Freitag,4,2014,,,,False,False,False,False,False,False,False,False
274,1404051,2014-04-05,1,166.36665,8.0,9.825,5.0,61.0,,Brot,Samstag,4,2014,,,,False,False,False,False,False,False,False,False
275,1404061,2014-04-06,1,79.4657,7.0,12.1875,8.0,63.0,,Brot,Sonntag,4,2014,,,,False,False,False,False,False,False,False,False
276,1404071,2014-04-07,1,175.86308,7.0,15.7875,10.0,63.0,,Brot,Montag,4,2014,,,,False,False,False,False,False,False,False,False
277,1404081,2014-04-08,1,104.711266,7.0,9.8125,19.0,61.0,,Brot,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
278,1404091,2014-04-09,1,168.94559,7.0,10.1875,20.0,21.0,,Brot,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
279,1404101,2014-04-10,1,153.68991,7.0,9.75,4.0,,,Brot,Donnerstag,4,2014,,,,False,False,False,False,False,False,False,False
280,1404111,2014-04-11,1,150.19797,6.0,12.0625,10.0,,,Brot,Freitag,4,2014,,,,False,False,False,False,False,False,False,False
281,1404121,2014-04-12,1,230.41913,4.0,11.2,12.0,0.0,,Brot,Samstag,4,2014,,,,False,False,False,False,False,False,False,False
282,1404131,2014-04-13,1,106.97175,6.0,11.0125,21.0,,,Brot,Sonntag,4,2014,,,,False,False,False,False,False,False,False,False
283,1404141,2014-04-14,1,126.412125,5.0,8.9,23.0,61.0,,Brot,Montag,4,2014,,,,False,False,False,False,False,False,False,False
284,1404151,2014-04-15,1,109.47255,0.0,9.9125,15.0,,,Brot,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
285,1404161,2014-04-16,1,110.64704,0.0,11.3625,9.0,,,Brot,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
286,1404171,2014-04-17,1,259.25012,5.0,14.4,14.0,,,Brot,Donnerstag,4,2014,,,,False,False,False,False,False,False,False,False
287,1404191,2014-04-19,1,290.42896,1.0,11.125,13.0,5.0,,Brot,Samstag,4,2014,,,,False,False,False,False,False,False,False,False
288,1404201,2014-04-20,1,57.75092,0.0,13.875,15.0,5.0,,Brot,Sonntag,4,2014,,,,False,False,False,False,False,False,False,False
289,1404211,2014-04-21,1,109.43118,4.0,13.425,15.0,0.0,,Brot,Montag,4,2014,bundesweit,Schleswig-Holstein,Ostermontag,False,False,False,False,False,False,False,False
290,1404221,2014-04-22,1,169.19624,3.0,15.45,10.0,10.0,,Brot,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
291,1404231,2014-04-23,1,162.9801,8.0,9.825,11.0,21.0,,Brot,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
292,1404241,2014-04-24,1,155.33878,8.0,9.175,11.0,,,Brot,Donnerstag,4,2014,,,,False,False,False,False,False,False,False,False
293,1404251,2014-04-25,1,103.6204,0.0,13.5625,12.0,,,Brot,Freitag,4,2014,,,,False,False,False,False,False,False,False,False
294,1404261,2014-04-26,1,143.98813,0.0,15.45,11.0,,,Brot,Samstag,4,2014,,,,False,False,False,False,False,False,False,False
295,1404271,2014-04-27,1,67.579124,0.0,16.225,16.0,,,Brot,Sonntag,4,2014,,,,False,False,False,False,False,False,False,False
296,1404281,2014-04-28,1,142.89912,0.0,15.8875,11.0,,,Brot,Montag,4,2014,,,,False,False,False,False,False,False,False,False
297,1404291,2014-04-29,1,145.38237,0.0,18.0875,8.0,0.0,,Brot,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
298,1404301,2014-04-30,1,168.44759,3.0,18.0,8.0,,,Brot,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
299,1405021,2014-05-02,1,194.8773,6.0,10.225,13.0,,,Brot,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
300,1405051,2014-05-05,1,344.71243,8.0,10.7125,6.0,21.0,,Brot,Montag,5,2014,,,,False,False,False,False,False,False,False,False
301,1405061,2014-05-06,1,117.63436,7.0,15.775,9.0,,,Brot,Dienstag,5,2014,,,,False,False,False,False,False,False,False,False
302,1405071,2014-05-07,1,90.04594,4.0,14.2125,15.0,65.0,,Brot,Mittwoch,5,2014,,,,False,False,False,False,False,False,False,False
303,1405081,2014-05-08,1,149.29913,7.0,12.45,10.0,63.0,,Brot,Donnerstag,5,2014,,,,False,False,False,False,False,False,False,False
304,1405091,2014-05-09,1,93.41168,6.0,12.3875,10.0,61.0,,Brot,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
305,1405101,2014-05-10,1,123.72468,7.0,13.275,12.0,61.0,,Brot,Samstag,5,2014,,,,False,False,False,False,False,False,False,False
306,1405111,2014-05-11,1,61.006584,7.0,11.5625,12.0,63.0,,Brot,Sonntag,5,2014,,,,False,False,False,False,False,False,False,False
307,1405121,2014-05-12,1,117.637245,7.0,12.7,14.0,63.0,,Brot,Montag,5,2014,,,,False,False,False,False,False,False,False,False
308,1405131,2014-05-13,1,140.03629,7.0,11.5625,15.0,21.0,,Brot,Dienstag,5,2014,,,,False,False,False,False,False,False,False,False
309,1405141,2014-05-14,1,107.29978,7.0,11.5625,16.0,,,Brot,Mittwoch,5,2014,,,,False,False,False,False,False,False,False,False
310,1405151,2014-05-15,1,123.83339,2.0,13.7875,8.0,,,Brot,Donnerstag,5,2014,,,,False,False,False,False,False,False,False,False
311,1405161,2014-05-16,1,182.24733,5.0,13.8875,9.0,,,Brot,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
312,1405171,2014-05-17,1,128.40549,0.0,16.625,8.0,0.0,,Brot,Samstag,5,2014,,,,False,False,False,False,False,False,False,False
313,1405181,2014-05-18,1,94.926575,4.0,16.5125,13.0,,,Brot,Sonntag,5,2014,,,,False,False,False,False,False,False,False,False
314,1405191,2014-05-19,1,108.18404,6.0,13.7625,8.0,61.0,,Brot,Montag,5,2014,,,,False,False,False,False,False,False,False,False
315,1405201,2014-05-20,1,112.779564,0.0,20.725,12.0,,,Brot,Dienstag,5,2014,,,,False,False,False,False,False,False,False,False
316,1405211,2014-05-21,1,123.75444,2.0,26.8625,8.0,,,Brot,Mittwoch,5,2014,,,,False,False,False,False,False,False,False,False
317,1405221,2014-05-22,1,116.368034,0.0,26.375,8.0,,,Brot,Donnerstag,5,2014,,,,False,False,False,False,False,False,False,False
318,1405231,2014-05-23,1,129.75339,7.0,18.0125,12.0,65.0,,Brot,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
319,1405241,2014-05-24,1,117.22312,2.0,17.9625,8.0,,,Brot,Samstag,5,2014,,,,False,False,False,False,False,False,False,False
320,1405251,2014-05-25,1,85.75022,2.0,20.4625,11.0,,,Brot,Sonntag,5,2014,,,,False,False,False,False,False,False,False,False
321,1405261,2014-05-26,1,117.26538,0.0,19.9625,13.0,,,Brot,Montag,5,2014,,,,False,False,False,False,False,False,False,False
322,1405271,2014-05-27,1,114.85034,7.0,12.8875,21.0,21.0,,Brot,Dienstag,5,2014,,,,False,False,False,False,False,False,False,False
323,1405281,2014-05-28,1,190.55318,7.0,10.2,22.0,21.0,,Brot,Mittwoch,5,2014,,,,False,False,False,False,False,False,False,False
324,1405291,2014-05-29,1,85.879845,4.0,12.7,14.0,,,Brot,Donnerstag,5,2014,bundesweit,Schleswig-Holstein,Christi Himmelfahrt,False,False,False,False,False,False,False,False
325,1405301,2014-05-30,1,187.23901,0.0,17.9625,13.0,,,Brot,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
326,1405311,2014-05-31,1,171.34752,3.0,15.9125,15.0,,,Brot,Samstag,5,2014,,,,False,False,False,False,False,False,False,False
327,1406011,2014-06-01,1,93.40271,7.0,13.825,6.0,21.0,,Brot,Sonntag,6,2014,,,,False,False,False,False,False,False,False,False
328,1406021,2014-06-02,1,199.72316,0.0,17.625,9.0,,,Brot,Montag,6,2014,,,,False,False,False,False,False,False,False,False
329,1406031,2014-06-03,1,142.53802,1.0,20.0,9.0,,,Brot,Dienstag,6,2014,,,,False,False,False,False,False,False,False,False
330,1406041,2014-06-04,1,137.39748,1.0,21.4875,14.0,,,Brot,Mittwoch,6,2014,,,,False,False,False,False,False,False,False,False
331,1406051,2014-06-05,1,194.60425,5.0,15.0375,18.0,65.0,,Brot,Donnerstag,6,2014,,,,True,False,False,False,False,False,False,False
332,1406061,2014-06-06,1,181.6423,3.0,19.3125,12.0,,,Brot,Freitag,6,2014,,,,True,False,False,False,False,False,False,True
333,1406071,2014-06-07,1,199.28282,0.0,17.9625,8.0,,,Brot,Samstag,6,2014,,,,True,False,False,False,False,False,False,True
334,1406081,2014-06-08,1,116.1341,6.0,22.1,12.0,21.0,,Brot,Sonntag,6,2014,,,,True,False,False,False,False,False,False,True
335,1406091,2014-06-09,1,110.83827,0.0,20.6625,10.0,,,Brot,Montag,6,2014,bundesweit,Schleswig-Holstein,Pfingstmontag,False,False,False,False,False,False,False,True
336,1406101,2014-06-10,1,183.91876,1.0,25.7875,9.0,,,Brot,Dienstag,6,2014,,,,False,False,False,False,False,False,False,False
337,1406111,2014-06-11,1,149.44655,7.0,20.5,8.0,61.0,,Brot,Mittwoch,6,2014,,,,False,False,False,False,False,False,False,False
338,1406121,2014-06-12,1,139.82874,4.0,19.55,12.0,,,Brot,Donnerstag,6,2014,,,,False,False,False,False,False,False,False,False
339,1406131,2014-06-13,1,181.077,7.0,17.45,18.0,21.0,,Brot,Freitag,6,2014,,,,False,False,False,False,False,False,False,False
340,1406141,2014-06-14,1,198.69296,1.0,18.9125,13.0,,,Brot,Samstag,6,2014,,,,False,False,False,False,False,False,False,False
341,1406151,2014-06-15,1,54.02497,0.0,19.275,8.0,,,Brot,Sonntag,6,2014,,,,False,False,False,False,False,False,False,False
342,1406161,2014-06-16,1,162.60703,6.0,18.3125,10.0,0.0,,Brot,Montag,6,2014,,,,False,False,False,False,False,False,False,False
343,1406171,2014-06-17,1,124.56222,1.0,20.375,7.0,,,Brot,Dienstag,6,2014,,,,False,False,False,False,False,False,False,False
344,1406181,2014-06-18,1,137.86578,3.0,19.3,13.0,,,Brot,Mittwoch,6,2014,,,,False,False,False,False,False,False,False,False
345,1406191,2014-06-19,1,129.8948,7.0,15.2875,19.0,21.0,,Brot,Donnerstag,6,2014,,,,False,False,False,False,False,False,False,False
346,1406201,2014-06-20,1,175.72874,7.0,15.9875,16.0,,,Brot,Freitag,6,2014,,,,False,False,False,False,False,False,False,False
347,1406211,2014-06-21,1,162.41068,6.0,15.5125,18.0,61.0,1.0,Brot,Samstag,6,2014,,,,False,False,False,True,False,False,False,False
348,1406221,2014-06-22,1,99.62762,5.0,15.7,19.0,,1.0,Brot,Sonntag,6,2014,,,,False,False,False,True,False,False,False,False
349,1406231,2014-06-23,1,130.9974,4.0,16.5,17.0,,1.0,Brot,Montag,6,2014,,,,False,False,False,True,False,False,False,False
350,1406241,2014-06-24,1,119.06846,7.0,14.3625,7.0,21.0,1.0,Brot,Dienstag,6,2014,,,,False,False,False,True,False,False,False,False
351,1406251,2014-06-25,1,114.24864,0.0,18.4375,10.0,,1.0,Brot,Mittwoch,6,2014,,,,False,False,False,True,False,False,False,False
352,1406261,2014-06-26,1,139.64484,6.0,17.575,8.0,63.0,1.0,Brot,Donnerstag,6,2014,,,,False,False,False,True,False,False,False,False
