Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Woche,Monat,Jahr,Wochentag,Kalenderwoche,Quartal,Halbjahr,Jahreszeit,Product_type,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,KielerWoche_0,KielerWoche_1
2013-08-09,328.22992428157,4.0,20.3375,10.0,21.0,32,8,2013,5,2013-31,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-09,81.4817797241125,4.0,20.3375,10.0,21.0,32,8,2013,5,2013-31,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-09,450.085987485785,4.0,20.3375,10.0,21.0,32,8,2013,5,2013-31,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-10,450.993337129113,7.0,19.3625,12.0,61.0,32,8,2013,6,2013-31,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-10,59.9811123644503,7.0,19.3625,12.0,61.0,32,8,2013,6,2013-31,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-10,351.617029216224,7.0,19.3625,12.0,61.0,32,8,2013,6,2013-31,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-10,614.511830668785,7.0,19.3625,12.0,61.0,32,8,2013,6,2013-31,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-10,185.177162656408,7.0,19.3625,12.0,61.0,32,8,2013,6,2013-31,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-11,73.2088330039992,7.0,16.3875,9.0,61.0,32,8,2013,7,2013-32,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-11,666.9113081568,7.0,16.3875,9.0,61.0,32,8,2013,7,2013-32,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-11,341.033029953849,7.0,16.3875,9.0,61.0,32,8,2013,7,2013-32,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-11,60.7087857619079,7.0,16.3875,9.0,61.0,32,8,2013,7,2013-32,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-11,583.491717818235,7.0,16.3875,9.0,61.0,32,8,2013,7,2013-32,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-12,356.026341718574,7.0,16.45,11.0,63.0,33,8,2013,1,2013-32,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-12,97.7406166426712,7.0,16.45,11.0,63.0,33,8,2013,1,2013-32,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-12,253.6233554703,7.0,16.45,11.0,63.0,33,8,2013,1,2013-32,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-12,510.019126480035,7.0,16.45,11.0,63.0,33,8,2013,1,2013-32,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-12,154.504729536697,7.0,16.45,11.0,63.0,33,8,2013,1,2013-32,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-13,134.064451548102,3.0,16.4,16.0,95.0,33,8,2013,2,2013-32,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-13,535.403212817658,3.0,16.4,16.0,95.0,33,8,2013,2,2013-32,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-13,271.591283834177,3.0,16.4,16.0,95.0,33,8,2013,2,2013-32,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-13,113.863641914766,3.0,16.4,16.0,95.0,33,8,2013,2,2013-32,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-13,344.643463915453,3.0,16.4,16.0,95.0,33,8,2013,2,2013-32,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-14,105.567865241887,4.0,18.2625,18.0,61.0,33,8,2013,3,2013-32,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-14,309.116290264651,4.0,18.2625,18.0,61.0,33,8,2013,3,2013-32,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-14,441.253111778104,4.0,18.2625,18.0,61.0,33,8,2013,3,2013-32,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-14,156.972510536869,4.0,18.2625,18.0,61.0,33,8,2013,3,2013-32,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-14,520.123590697437,4.0,18.2625,18.0,61.0,33,8,2013,3,2013-32,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-15,164.763795399756,3.0,19.8,8.0,,33,8,2013,4,2013-32,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-15,538.231262832354,3.0,19.8,8.0,,33,8,2013,4,2013-32,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-15,266.575408936199,3.0,19.8,8.0,,33,8,2013,4,2013-32,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-15,59.7561020638342,3.0,19.8,8.0,,33,8,2013,4,2013-32,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-15,416.610037755781,3.0,19.8,8.0,,33,8,2013,4,2013-32,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-16,344.468629393561,4.0,23.575,11.0,0.0,33,8,2013,5,2013-32,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-16,75.2564619591539,4.0,23.575,11.0,0.0,33,8,2013,5,2013-32,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-16,241.76897512804,4.0,23.575,11.0,0.0,33,8,2013,5,2013-32,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-16,552.153714601025,4.0,23.575,11.0,0.0,33,8,2013,5,2013-32,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-16,147.79799759804,4.0,23.575,11.0,0.0,33,8,2013,5,2013-32,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-17,221.630418006017,6.0,20.55,7.0,0.0,33,8,2013,6,2013-32,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-17,583.657434231324,6.0,20.55,7.0,0.0,33,8,2013,6,2013-32,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-17,280.170045804428,6.0,20.55,7.0,0.0,33,8,2013,6,2013-32,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-17,96.5293135082104,6.0,20.55,7.0,0.0,33,8,2013,6,2013-32,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-17,519.834929394153,6.0,20.55,7.0,0.0,33,8,2013,6,2013-32,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-18,150.122396942697,7.0,18.5875,10.0,63.0,33,8,2013,7,2013-33,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-18,282.599786111443,7.0,18.5875,10.0,63.0,33,8,2013,7,2013-33,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-18,479.499541699925,7.0,18.5875,10.0,63.0,33,8,2013,7,2013-33,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-18,92.489778506026,7.0,18.5875,10.0,63.0,33,8,2013,7,2013-33,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-18,669.186211470815,7.0,18.5875,10.0,63.0,33,8,2013,7,2013-33,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-19,145.87913275728,5.0,18.4875,8.0,,34,8,2013,1,2013-33,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-19,499.912512856933,5.0,18.4875,8.0,,34,8,2013,1,2013-33,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-19,249.391160860983,5.0,18.4875,8.0,,34,8,2013,1,2013-33,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-19,107.407999333161,5.0,18.4875,8.0,,34,8,2013,1,2013-33,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-19,374.247117082749,5.0,18.4875,8.0,,34,8,2013,1,2013-33,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-20,64.5022565329893,7.0,17.775,8.0,61.0,34,8,2013,2,2013-33,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-20,257.620799680939,7.0,17.775,8.0,61.0,34,8,2013,2,2013-33,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-20,340.090359959321,7.0,17.775,8.0,61.0,34,8,2013,2,2013-33,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-20,111.842396126739,7.0,17.775,8.0,61.0,34,8,2013,2,2013-33,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-20,478.730297151576,7.0,17.775,8.0,61.0,34,8,2013,2,2013-33,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-21,125.336522713024,5.0,20.125,8.0,,34,8,2013,3,2013-33,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-21,440.815636456397,5.0,20.125,8.0,,34,8,2013,3,2013-33,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-21,271.133442105753,5.0,20.125,8.0,,34,8,2013,3,2013-33,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-21,65.9210119267558,5.0,20.125,8.0,,34,8,2013,3,2013-33,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-21,352.695324198643,5.0,20.125,8.0,,34,8,2013,3,2013-33,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-22,132.916428220302,4.0,21.6625,8.0,,34,8,2013,4,2013-33,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-22,497.731338188322,4.0,21.6625,8.0,,34,8,2013,4,2013-33,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-22,229.323435589195,4.0,21.6625,8.0,,34,8,2013,4,2013-33,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-22,111.144301377526,4.0,21.6625,8.0,,34,8,2013,4,2013-33,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-22,343.348933556103,4.0,21.6625,8.0,,34,8,2013,4,2013-33,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-23,94.2272902889274,1.0,22.0375,14.0,,34,8,2013,5,2013-33,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-23,260.926195756112,1.0,22.0375,14.0,,34,8,2013,5,2013-33,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-23,375.317567662845,1.0,22.0375,14.0,,34,8,2013,5,2013-33,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-23,162.958958703106,1.0,22.0375,14.0,,34,8,2013,5,2013-33,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-23,503.672089526472,1.0,22.0375,14.0,,34,8,2013,5,2013-33,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-24,201.543109556297,0.0,20.85,16.0,5.0,34,8,2013,6,2013-33,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-24,707.94429725517,0.0,20.85,16.0,5.0,34,8,2013,6,2013-33,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-24,282.401869590288,0.0,20.85,16.0,5.0,34,8,2013,6,2013-33,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-24,124.737464409769,0.0,20.85,16.0,5.0,34,8,2013,6,2013-33,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-24,536.196771958902,0.0,20.85,16.0,5.0,34,8,2013,6,2013-33,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-25,495.194334936839,0.0,21.3875,16.0,5.0,34,8,2013,7,2013-34,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-25,360.817001197227,0.0,21.3875,16.0,5.0,34,8,2013,7,2013-34,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-25,141.066888354584,0.0,21.3875,16.0,5.0,34,8,2013,7,2013-34,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-25,83.0226725739551,0.0,21.3875,16.0,5.0,34,8,2013,7,2013-34,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-25,726.257649523775,0.0,21.3875,16.0,5.0,34,8,2013,7,2013-34,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-26,165.829031676714,0.0,20.125,15.0,5.0,35,8,2013,1,2013-34,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-26,451.536740815421,0.0,20.125,15.0,5.0,35,8,2013,1,2013-34,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-26,244.936370498996,0.0,20.125,15.0,5.0,35,8,2013,1,2013-34,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-26,104.448858869003,0.0,20.125,15.0,5.0,35,8,2013,1,2013-34,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-26,368.72576849632,0.0,20.125,15.0,5.0,35,8,2013,1,2013-34,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-27,89.3398068106772,1.0,21.0875,12.0,,35,8,2013,2,2013-34,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-27,251.053043195831,1.0,21.0875,12.0,,35,8,2013,2,2013-34,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-27,305.77200439049,1.0,21.0875,12.0,,35,8,2013,2,2013-34,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-27,118.473650434102,1.0,21.0875,12.0,,35,8,2013,2,2013-34,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-27,442.318352086176,1.0,21.0875,12.0,,35,8,2013,2,2013-34,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-28,349.390973099531,0.0,21.3,7.0,,35,8,2013,3,2013-34,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-28,87.5160458910728,0.0,21.3,7.0,,35,8,2013,3,2013-34,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-28,108.876991442649,0.0,21.3,7.0,,35,8,2013,3,2013-34,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-28,418.297941202801,0.0,21.3,7.0,,35,8,2013,3,2013-34,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-28,225.878194718714,0.0,21.3,7.0,,35,8,2013,3,2013-34,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-29,67.1751319746152,3.0,20.2125,11.0,,35,8,2013,4,2013-34,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-29,198.776407298801,3.0,20.2125,11.0,,35,8,2013,4,2013-34,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-29,396.454612761332,3.0,20.2125,11.0,,35,8,2013,4,2013-34,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-29,178.178023803315,3.0,20.2125,11.0,,35,8,2013,4,2013-34,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-29,386.390267686346,3.0,20.2125,11.0,,35,8,2013,4,2013-34,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-30,133.150828452892,6.0,19.7875,8.0,5.0,35,8,2013,5,2013-34,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-30,492.141265198519,6.0,19.7875,8.0,5.0,35,8,2013,5,2013-34,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-30,77.9353068130843,6.0,19.7875,8.0,5.0,35,8,2013,5,2013-34,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-30,343.345686609289,6.0,19.7875,8.0,5.0,35,8,2013,5,2013-34,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-08-30,184.252334847289,6.0,19.7875,8.0,5.0,35,8,2013,5,2013-34,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-31,130.821314898435,5.0,18.35,16.0,21.0,35,8,2013,6,2013-34,3,2,Sommer,Bread,True,False,False,False,False,False,True,False
2013-08-31,581.490537751984,5.0,18.35,16.0,21.0,35,8,2013,6,2013-34,3,2,Sommer,Roles,False,True,False,False,False,False,True,False
2013-08-31,265.410807550213,5.0,18.35,16.0,21.0,35,8,2013,6,2013-34,3,2,Sommer,Croissant,False,False,True,False,False,False,True,False
2013-08-31,86.0077280021026,5.0,18.35,16.0,21.0,35,8,2013,6,2013-34,3,2,Sommer,Pastry,False,False,False,True,False,False,True,False
2013-08-31,344.096618940689,5.0,18.35,16.0,21.0,35,8,2013,6,2013-34,3,2,Sommer,Cake,False,False,False,False,True,False,True,False
2013-09-01,139.776992842103,7.0,15.8625,16.0,61.0,35,9,2013,7,2013-35,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2013-09-01,400.375251601544,7.0,15.8625,16.0,61.0,35,9,2013,7,2013-35,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2013-09-01,239.545084070735,7.0,15.8625,16.0,61.0,35,9,2013,7,2013-35,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2013-09-01,95.9704314892471,7.0,15.8625,16.0,61.0,35,9,2013,7,2013-35,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2013-09-01,481.584829613001,7.0,15.8625,16.0,61.0,35,9,2013,7,2013-35,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2013-09-02,138.408723210465,7.0,16.575,17.0,63.0,36,9,2013,1,2013-35,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2013-09-02,350.023432755307,7.0,16.575,17.0,63.0,36,9,2013,1,2013-35,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2013-09-02,165.884794599896,7.0,16.575,17.0,63.0,36,9,2013,1,2013-35,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2013-09-02,97.5577291094531,7.0,16.575,17.0,63.0,36,9,2013,1,2013-35,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2013-09-02,236.082416986532,7.0,16.575,17.0,63.0,36,9,2013,1,2013-35,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2013-09-03,270.350123886175,7.0,18.225,11.0,21.0,36,9,2013,2,2013-35,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2013-09-03,66.7042185386037,7.0,18.225,11.0,21.0,36,9,2013,2,2013-35,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2013-09-03,174.655491296255,7.0,18.225,11.0,21.0,36,9,2013,2,2013-35,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2013-09-03,357.401285676803,7.0,18.225,11.0,21.0,36,9,2013,2,2013-35,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2013-09-03,138.825618927843,7.0,18.225,11.0,21.0,36,9,2013,2,2013-35,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2013-09-04,100.221969526295,7.0,18.125,5.0,,36,9,2013,3,2013-35,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2013-09-04,362.249371679536,7.0,18.125,5.0,,36,9,2013,3,2013-35,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2013-09-04,162.83743839423,7.0,18.125,5.0,,36,9,2013,3,2013-35,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2013-09-04,102.369988965095,7.0,18.125,5.0,,36,9,2013,3,2013-35,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2013-09-04,308.670506473354,7.0,18.125,5.0,,36,9,2013,3,2013-35,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2013-09-05,64.7180977987766,0.0,21.7,8.0,,36,9,2013,4,2013-35,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2013-09-05,155.795527807677,0.0,21.7,8.0,,36,9,2013,4,2013-35,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2013-09-05,309.022150561535,0.0,21.7,8.0,,36,9,2013,4,2013-35,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2013-09-05,173.658100347255,0.0,21.7,8.0,,36,9,2013,4,2013-35,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2013-09-05,400.95010523182,0.0,21.7,8.0,,36,9,2013,4,2013-35,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2013-09-06,171.415179710314,0.0,24.7,9.0,,36,9,2013,5,2013-35,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2013-09-06,395.673296994009,0.0,24.7,9.0,,36,9,2013,5,2013-35,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2013-09-06,183.372780096599,0.0,24.7,9.0,,36,9,2013,5,2013-35,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2013-09-06,79.6716952926438,0.0,24.7,9.0,,36,9,2013,5,2013-35,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2013-09-06,307.019415636833,0.0,24.7,9.0,,36,9,2013,5,2013-35,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2013-09-07,65.0128197234662,6.0,22.7625,7.0,,36,9,2013,6,2013-35,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2013-09-07,215.339022862711,6.0,22.7625,7.0,,36,9,2013,6,2013-35,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2013-09-07,447.991745678441,6.0,22.7625,7.0,,36,9,2013,6,2013-35,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2013-09-07,186.034060963767,6.0,22.7625,7.0,,36,9,2013,6,2013-35,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2013-09-07,591.523547732665,6.0,22.7625,7.0,,36,9,2013,6,2013-35,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2013-09-08,88.8925958109828,7.0,20.1625,8.0,61.0,36,9,2013,7,2013-36,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2013-09-08,576.040699297842,7.0,20.1625,8.0,61.0,36,9,2013,7,2013-36,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2013-09-08,261.723925353895,7.0,20.1625,8.0,61.0,36,9,2013,7,2013-36,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2013-09-08,115.868951321453,7.0,20.1625,8.0,61.0,36,9,2013,7,2013-36,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2013-09-08,453.792300083562,7.0,20.1625,8.0,61.0,36,9,2013,7,2013-36,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2013-09-09,169.359968504942,8.0,11.575,11.0,63.0,37,9,2013,1,2013-36,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2013-09-09,331.981293986457,8.0,11.575,11.0,63.0,37,9,2013,1,2013-36,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
