,id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,weekday,dayofyear,day_of_week,month,year,weekofyear,quarter,is_weekend,is_month_start,is_month_end,is_year_start,is_year_end,days_in_month,weekofmonth,is_leap_year,Product_type,Year,Date
792,1312011,2013-12-01,1,68.0762231823542,5.0,8.6625,20.0,61.0,0.0,6,335,Sunday,12,2013,48,4,1,1,0,0,0,31,1,0,Bread,2013,2013-12-01
798,1312021,2013-12-02,1,113.931498716313,0.0,3.0625,4.0,10.0,0.0,0,336,Monday,12,2013,49,4,0,0,0,0,0,31,1,0,Bread,2013,2013-12-02
804,1312031,2013-12-03,1,94.7658652080226,8.0,1.7125,6.0,28.0,0.0,1,337,Tuesday,12,2013,49,4,0,0,0,0,0,31,1,0,Bread,2013,2013-12-03
810,1312041,2013-12-04,1,128.922855106228,7.0,5.85,11.0,63.0,0.0,2,338,Wednesday,12,2013,49,4,0,0,0,0,0,31,1,0,Bread,2013,2013-12-04
816,1312051,2013-12-05,1,120.974699669869,7.0,4.4625,24.0,63.0,0.0,3,339,Thursday,12,2013,49,4,0,0,0,0,0,31,1,0,Bread,2013,2013-12-05
822,1312061,2013-12-06,1,112.015650593347,6.0,1.7875,25.0,73.0,0.0,4,340,Friday,12,2013,49,4,0,0,0,0,0,31,1,0,Bread,2013,2013-12-06
828,1312071,2013-12-07,1,121.408564819885,5.0,1.0,11.0,22.0,0.0,5,341,Saturday,12,2013,49,4,1,0,0,0,0,31,1,0,Bread,2013,2013-12-07
834,1312081,2013-12-08,1,36.2650169585334,8.0,6.975,16.0,63.0,0.0,6,342,Sunday,12,2013,49,4,1,0,0,0,0,31,2,0,Bread,2013,2013-12-08
840,1312091,2013-12-09,1,134.680550018524,7.0,9.2375,10.0,45.0,0.0,0,343,Monday,12,2013,50,4,0,0,0,0,0,31,2,0,Bread,2013,2013-12-09
846,1312101,2013-12-10,1,104.352034970751,7.0,7.1875,8.0,61.0,0.0,1,344,Tuesday,12,2013,50,4,0,0,0,0,0,31,2,0,Bread,2013,2013-12-10
852,1312111,2013-12-11,1,85.9079819233536,7.0,5.025,9.0,10.0,0.0,2,345,Wednesday,12,2013,50,4,0,0,0,0,0,31,2,0,Bread,2013,2013-12-11
858,1312121,2013-12-12,1,88.2075449690532,8.0,2.525,8.0,28.0,0.0,3,346,Thursday,12,2013,50,4,0,0,0,0,0,31,2,0,Bread,2013,2013-12-12
864,1312131,2013-12-13,1,85.5324935340658,7.0,3.5375,6.0,61.0,0.0,4,347,Friday,12,2013,50,4,0,0,0,0,0,31,2,0,Bread,2013,2013-12-13
869,1312141,2013-12-14,1,120.787742012371,7.0,3.0125,7.0,61.0,0.0,5,348,Saturday,12,2013,50,4,1,0,0,0,0,31,2,0,Bread,2013,2013-12-14
874,1312151,2013-12-15,1,71.5352172710921,8.0,7.925,12.0,61.0,0.0,6,349,Sunday,12,2013,50,4,1,0,0,0,0,31,3,0,Bread,2013,2013-12-15
880,1312161,2013-12-16,1,120.791211521354,8.0,8.775,12.0,,0.0,0,350,Monday,12,2013,51,4,0,0,0,0,0,31,3,0,Bread,2013,2013-12-16
886,1312171,2013-12-17,1,74.6283250889016,8.0,4.95,8.0,61.0,0.0,1,351,Tuesday,12,2013,51,4,0,0,0,0,0,31,3,0,Bread,2013,2013-12-17
892,1312181,2013-12-18,1,86.4115250991858,7.0,6.85,8.0,10.0,0.0,2,352,Wednesday,12,2013,51,4,0,0,0,0,0,31,3,0,Bread,2013,2013-12-18
898,1312191,2013-12-19,1,101.589644453608,7.0,7.4,10.0,63.0,0.0,3,353,Thursday,12,2013,51,4,0,0,0,0,0,31,3,0,Bread,2013,2013-12-19
904,1312201,2013-12-20,1,114.601001275823,7.0,5.2875,10.0,61.0,0.0,4,354,Friday,12,2013,51,4,0,0,0,0,0,31,3,0,Bread,2013,2013-12-20
910,1312211,2013-12-21,1,124.541759682586,8.0,6.5625,13.0,63.0,0.0,5,355,Saturday,12,2013,51,4,1,0,0,0,0,31,3,0,Bread,2013,2013-12-21
916,1312221,2013-12-22,1,41.7300439888931,7.0,8.1375,12.0,61.0,0.0,6,356,Sunday,12,2013,51,4,1,0,0,0,0,31,4,0,Bread,2013,2013-12-22
922,1312231,2013-12-23,1,183.608991270752,3.0,5.4875,10.0,,0.0,0,357,Monday,12,2013,52,4,0,0,0,0,0,31,4,0,Bread,2013,2013-12-23
928,1312241,2013-12-24,1,220.330670230618,7.0,11.4375,18.0,61.0,0.0,1,358,Tuesday,12,2013,52,4,0,0,0,0,0,31,4,0,Bread,2013,2013-12-24
933,1312271,2013-12-27,1,152.367434643543,7.0,5.7625,15.0,63.0,0.0,4,361,Friday,12,2013,52,4,0,0,0,0,0,31,4,0,Bread,2013,2013-12-27
938,1312291,2013-12-29,1,131.267289010755,7.0,5.7125,9.0,63.0,0.0,6,363,Sunday,12,2013,52,4,1,0,0,0,0,31,5,0,Bread,2013,2013-12-29
944,1312301,2013-12-30,1,126.58984459848,4.0,4.75,11.0,10.0,0.0,0,364,Monday,12,2013,1,4,0,0,0,0,0,31,5,0,Bread,2013,2013-12-30
949,1312311,2013-12-31,1,211.390838466052,4.0,5.0375,7.0,,0.0,1,365,Tuesday,12,2013,1,4,0,0,1,0,1,31,5,0,Bread,2013,2013-12-31
953,1401021,2014-01-02,1,153.166492227541,7.0,6.25,9.0,63.0,0.0,3,2,Thursday,1,2014,1,1,0,0,0,0,0,31,1,0,Bread,2014,2014-01-02
959,1401031,2014-01-03,1,109.484763536521,7.0,6.8375,10.0,63.0,0.0,4,3,Friday,1,2014,1,1,0,0,0,0,0,31,1,0,Bread,2014,2014-01-03
964,1401041,2014-01-04,1,116.250540066432,5.0,6.9375,11.0,,0.0,5,4,Saturday,1,2014,1,1,1,0,0,0,0,31,1,0,Bread,2014,2014-01-04
969,1401051,2014-01-05,1,67.7899909491401,7.0,6.1875,11.0,63.0,0.0,6,5,Sunday,1,2014,1,1,1,0,0,0,0,31,1,0,Bread,2014,2014-01-05
974,1401061,2014-01-06,1,146.911067784297,7.0,7.9125,11.0,65.0,0.0,0,6,Monday,1,2014,2,1,0,0,0,0,0,31,1,0,Bread,2014,2014-01-06
979,1401071,2014-01-07,1,147.5457609484,7.0,10.4375,13.0,,0.0,1,7,Tuesday,1,2014,2,1,0,0,0,0,0,31,1,0,Bread,2014,2014-01-07
984,1401081,2014-01-08,1,99.9068767897401,7.0,8.6375,15.0,63.0,0.0,2,8,Wednesday,1,2014,2,1,0,0,0,0,0,31,2,0,Bread,2014,2014-01-08
989,1401091,2014-01-09,1,113.541525918277,7.0,9.6125,16.0,61.0,0.0,3,9,Thursday,1,2014,2,1,0,0,0,0,0,31,2,0,Bread,2014,2014-01-09
994,1401101,2014-01-10,1,119.05554059635,7.0,6.6375,17.0,61.0,0.0,4,10,Friday,1,2014,2,1,0,0,0,0,0,31,2,0,Bread,2014,2014-01-10
999,1401111,2014-01-11,1,127.95986526115,7.0,5.5875,18.0,63.0,0.0,5,11,Saturday,1,2014,2,1,1,0,0,0,0,31,2,0,Bread,2014,2014-01-11
1004,1401121,2014-01-12,1,83.4017498521773,2.0,5.525,16.0,21.0,0.0,6,12,Sunday,1,2014,2,1,1,0,0,0,0,31,2,0,Bread,2014,2014-01-12
1009,1401131,2014-01-13,1,103.994034974792,8.0,3.1375,10.0,69.0,0.0,0,13,Monday,1,2014,3,1,0,0,0,0,0,31,2,0,Bread,2014,2014-01-13
1014,1401141,2014-01-14,1,166.347532764571,6.0,4.225,6.0,28.0,0.0,1,14,Tuesday,1,2014,3,1,0,0,0,0,0,31,2,0,Bread,2014,2014-01-14
1019,1401151,2014-01-15,1,139.042567223334,7.0,3.228571,7.0,28.0,0.0,2,15,Wednesday,1,2014,3,1,0,0,0,0,0,31,3,0,Bread,2014,2014-01-15
1024,1401161,2014-01-16,1,117.779119691395,8.0,2.7375,9.0,63.0,0.0,3,16,Thursday,1,2014,3,1,0,0,0,0,0,31,3,0,Bread,2014,2014-01-16
1029,1401171,2014-01-17,1,94.7938386484339,7.0,6.7375,4.0,61.0,0.0,4,17,Friday,1,2014,3,1,0,0,0,0,0,31,3,0,Bread,2014,2014-01-17
1034,1401181,2014-01-18,1,102.633649837911,7.0,5.8875,8.0,61.0,0.0,5,18,Saturday,1,2014,3,1,1,0,0,0,0,31,3,0,Bread,2014,2014-01-18
1039,1401191,2014-01-19,1,53.0014671833047,7.0,2.8625,19.0,10.0,0.0,6,19,Sunday,1,2014,3,1,1,0,0,0,0,31,3,0,Bread,2014,2014-01-19
1044,1401201,2014-01-20,1,99.6819363621683,8.0,0.3875,13.0,61.0,0.0,0,20,Monday,1,2014,4,1,0,0,0,0,0,31,3,0,Bread,2014,2014-01-20
1049,1401211,2014-01-21,1,116.784600007305,7.0,-0.65,7.0,77.0,0.0,1,21,Tuesday,1,2014,4,1,0,0,0,0,0,31,3,0,Bread,2014,2014-01-21
1054,1401221,2014-01-22,1,102.344424741026,8.0,-3.1125,14.0,22.0,0.0,2,22,Wednesday,1,2014,4,1,0,0,0,0,0,31,4,0,Bread,2014,2014-01-22
1059,1401231,2014-01-23,1,105.740276056438,8.0,-3.1875,11.0,22.0,0.0,3,23,Thursday,1,2014,4,1,0,0,0,0,0,31,4,0,Bread,2014,2014-01-23
1064,1401241,2014-01-24,1,143.164448746188,2.0,-5.1625,13.0,10.0,0.0,4,24,Friday,1,2014,4,1,0,0,0,0,0,31,4,0,Bread,2014,2014-01-24
1069,1401251,2014-01-25,1,129.09233380561,5.0,-7.0375,8.0,,0.0,5,25,Saturday,1,2014,4,1,1,0,0,0,0,31,4,0,Bread,2014,2014-01-25
1074,1401261,2014-01-26,1,65.4883238458282,1.0,-8.475,10.0,10.0,0.0,6,26,Sunday,1,2014,4,1,1,0,0,0,0,31,4,0,Bread,2014,2014-01-26
1079,1401271,2014-01-27,1,177.797639286942,5.0,0.7,9.0,69.0,0.0,0,27,Monday,1,2014,5,1,0,0,0,0,0,31,4,0,Bread,2014,2014-01-27
1084,1401281,2014-01-28,1,63.9844736113181,7.0,-0.2625,10.0,10.0,0.0,1,28,Tuesday,1,2014,5,1,0,0,0,0,0,31,4,0,Bread,2014,2014-01-28
1089,1401291,2014-01-29,1,75.1156293987916,7.0,-5.05,13.0,77.0,0.0,2,29,Wednesday,1,2014,5,1,0,0,0,0,0,31,5,0,Bread,2014,2014-01-29
1094,1401301,2014-01-30,1,140.794194214435,7.0,-4.4875,8.0,77.0,0.0,3,30,Thursday,1,2014,5,1,0,0,0,0,0,31,5,0,Bread,2014,2014-01-30
1099,1401311,2014-01-31,1,133.303478983532,8.0,-3.6875,7.0,10.0,0.0,4,31,Friday,1,2014,5,1,0,0,1,0,0,31,5,0,Bread,2014,2014-01-31
1104,1402011,2014-02-01,1,101.932146850505,7.0,3.225,10.0,63.0,0.0,5,32,Saturday,2,2014,5,1,1,1,0,0,0,28,1,0,Bread,2014,2014-02-01
1109,1402021,2014-02-02,1,76.7574943519772,0.0,5.4875,8.0,,0.0,6,33,Sunday,2,2014,5,1,1,0,0,0,0,28,1,0,Bread,2014,2014-02-02
1114,1402031,2014-02-03,1,154.323103655617,1.0,3.475,8.0,10.0,0.0,0,34,Monday,2,2014,6,1,0,0,0,0,0,28,1,0,Bread,2014,2014-02-03
1119,1402041,2014-02-04,1,130.284962020954,5.0,3.925,6.0,10.0,0.0,1,35,Tuesday,2,2014,6,1,0,0,0,0,0,28,1,0,Bread,2014,2014-02-04
1124,1402051,2014-02-05,1,128.512982776585,4.0,3.675,8.0,10.0,0.0,2,36,Wednesday,2,2014,6,1,0,0,0,0,0,28,1,0,Bread,2014,2014-02-05
1129,1402061,2014-02-06,1,93.2145715747619,7.0,7.875,11.0,20.0,0.0,3,37,Thursday,2,2014,6,1,0,0,0,0,0,28,1,0,Bread,2014,2014-02-06
1134,1402071,2014-02-07,1,99.7607356052368,7.0,8.475,15.0,63.0,0.0,4,38,Friday,2,2014,6,1,0,0,0,0,0,28,1,0,Bread,2014,2014-02-07
1139,1402081,2014-02-08,1,120.862739831777,7.0,6.2875,12.0,61.0,0.0,5,39,Saturday,2,2014,6,1,1,0,0,0,0,28,2,0,Bread,2014,2014-02-08
1144,1402091,2014-02-09,1,57.0074894928223,5.0,6.7125,15.0,63.0,0.0,6,40,Sunday,2,2014,6,1,1,0,0,0,0,28,2,0,Bread,2014,2014-02-09
1149,1402101,2014-02-10,1,154.183743327497,2.0,6.6375,9.0,,0.0,0,41,Monday,2,2014,7,1,0,0,0,0,0,28,2,0,Bread,2014,2014-02-10
1154,1402111,2014-02-11,1,93.60500318626259,7.0,4.925,12.0,61.0,0.0,1,42,Tuesday,2,2014,7,1,0,0,0,0,0,28,2,0,Bread,2014,2014-02-11
1159,1402121,2014-02-12,1,165.738384661521,4.0,6.1,13.0,10.0,0.0,2,43,Wednesday,2,2014,7,1,0,0,0,0,0,28,2,0,Bread,2014,2014-02-12
1164,1402131,2014-02-13,1,112.481302733138,5.0,7.45,13.0,,0.0,3,44,Thursday,2,2014,7,1,0,0,0,0,0,28,2,0,Bread,2014,2014-02-13
1169,1402141,2014-02-14,1,127.922310495651,5.0,5.2125,9.0,10.0,0.0,4,45,Friday,2,2014,7,1,0,0,0,0,0,28,2,0,Bread,2014,2014-02-14
1174,1402151,2014-02-15,1,169.517528839106,5.0,11.5,15.0,,0.0,5,46,Saturday,2,2014,7,1,1,0,0,0,0,28,3,0,Bread,2014,2014-02-15
1179,1402161,2014-02-16,1,66.1488570531461,7.0,6.0625,17.0,63.0,0.0,6,47,Sunday,2,2014,7,1,1,0,0,0,0,28,3,0,Bread,2014,2014-02-16
1184,1402171,2014-02-17,1,139.563931976797,0.0,6.6875,9.0,,0.0,0,48,Monday,2,2014,8,1,0,0,0,0,0,28,3,0,Bread,2014,2014-02-17
1189,1402181,2014-02-18,1,101.128808084497,7.0,7.8,8.0,10.0,0.0,1,49,Tuesday,2,2014,8,1,0,0,0,0,0,28,3,0,Bread,2014,2014-02-18
1194,1402191,2014-02-19,1,139.712963296062,7.0,6.325,8.0,61.0,0.0,2,50,Wednesday,2,2014,8,1,0,0,0,0,0,28,3,0,Bread,2014,2014-02-19
1199,1402201,2014-02-20,1,115.493305434483,6.0,9.1,11.0,10.0,0.0,3,51,Thursday,2,2014,8,1,0,0,0,0,0,28,3,0,Bread,2014,2014-02-20
1204,1402211,2014-02-21,1,195.749507104036,7.0,7.5125,11.0,61.0,0.0,4,52,Friday,2,2014,8,1,0,0,0,0,0,28,3,0,Bread,2014,2014-02-21
1209,1402221,2014-02-22,1,138.333592943018,7.0,5.925,11.0,21.0,0.0,5,53,Saturday,2,2014,8,1,1,0,0,0,0,28,4,0,Bread,2014,2014-02-22
1214,1402231,2014-02-23,1,79.4422222430818,1.0,8.625,12.0,,0.0,6,54,Sunday,2,2014,8,1,1,0,0,0,0,28,4,0,Bread,2014,2014-02-23
1219,1402241,2014-02-24,1,152.556733984074,1.0,9.4125,11.0,,0.0,0,55,Monday,2,2014,9,1,0,0,0,0,0,28,4,0,Bread,2014,2014-02-24
1224,1402251,2014-02-25,1,115.741936459404,1.0,10.475,7.0,,0.0,1,56,Tuesday,2,2014,9,1,0,0,0,0,0,28,4,0,Bread,2014,2014-02-25
1229,1402261,2014-02-26,1,95.0173566075507,5.0,10.1875,8.0,,0.0,2,57,Wednesday,2,2014,9,1,0,0,0,0,0,28,4,0,Bread,2014,2014-02-26
1234,1402271,2014-02-27,1,142.599019478366,1.0,8.8875,7.0,10.0,0.0,3,58,Thursday,2,2014,9,1,0,0,0,0,0,28,4,0,Bread,2014,2014-02-27
1239,1402281,2014-02-28,1,121.868073185287,7.0,6.1875,6.0,61.0,0.0,4,59,Friday,2,2014,9,1,0,0,1,0,0,28,4,0,Bread,2014,2014-02-28
1244,1403011,2014-03-01,1,140.96854447309,2.0,5.075,9.0,10.0,0.0,5,60,Saturday,3,2014,9,1,1,1,0,0,0,31,1,0,Bread,2014,2014-03-01
1249,1403021,2014-03-02,1,78.304687930775,6.0,6.5625,9.0,10.0,0.0,6,61,Sunday,3,2014,9,1,1,0,0,0,0,31,1,0,Bread,2014,2014-03-02
1254,1403031,2014-03-03,1,123.816845981151,0.0,9.1875,10.0,5.0,0.0,0,62,Monday,3,2014,10,1,0,0,0,0,0,31,1,0,Bread,2014,2014-03-03
1259,1403041,2014-03-04,1,110.664379295042,7.0,6.6875,7.0,10.0,0.0,1,63,Tuesday,3,2014,10,1,0,0,0,0,0,31,1,0,Bread,2014,2014-03-04
1264,1403051,2014-03-05,1,104.010771805795,7.0,4.6875,7.0,28.0,0.0,2,64,Wednesday,3,2014,10,1,0,0,0,0,0,31,1,0,Bread,2014,2014-03-05
1269,1403061,2014-03-06,1,119.64957040592,3.0,8.925,9.0,10.0,0.0,3,65,Thursday,3,2014,10,1,0,0,0,0,0,31,1,0,Bread,2014,2014-03-06
1274,1403071,2014-03-07,1,115.297355656246,6.0,11.275,10.0,5.0,0.0,4,66,Friday,3,2014,10,1,0,0,0,0,0,31,1,0,Bread,2014,2014-03-07
1279,1403081,2014-03-08,1,116.679903321343,0.0,9.9375,6.0,,0.0,5,67,Saturday,3,2014,10,1,1,0,0,0,0,31,2,0,Bread,2014,2014-03-08
1284,1403091,2014-03-09,1,92.618539664325,0.0,16.4,9.0,,0.0,6,68,Sunday,3,2014,10,1,1,0,0,0,0,31,2,0,Bread,2014,2014-03-09
1289,1403101,2014-03-10,1,150.516891177572,0.0,15.8,9.0,,0.0,0,69,Monday,3,2014,11,1,0,0,0,0,0,31,2,0,Bread,2014,2014-03-10
1294,1403111,2014-03-11,1,151.221168841794,0.0,7.85,9.0,,0.0,1,70,Tuesday,3,2014,11,1,0,0,0,0,0,31,2,0,Bread,2014,2014-03-11
1299,1403121,2014-03-12,1,91.0474158512995,0.0,10.2125,8.0,0.0,0.0,2,71,Wednesday,3,2014,11,1,0,0,0,0,0,31,2,0,Bread,2014,2014-03-12
1304,1403131,2014-03-13,1,141.400369720196,0.0,13.375,10.0,,0.0,3,72,Thursday,3,2014,11,1,0,0,0,0,0,31,2,0,Bread,2014,2014-03-13
1309,1403141,2014-03-14,1,123.912083680615,1.0,9.6125,10.0,,0.0,4,73,Friday,3,2014,11,1,0,0,0,0,0,31,2,0,Bread,2014,2014-03-14
1314,1403151,2014-03-15,1,137.683942432828,4.0,9.0375,27.0,,0.0,5,74,Saturday,3,2014,11,1,1,0,0,0,0,31,3,0,Bread,2014,2014-03-15
1319,1403161,2014-03-16,1,67.1675793738149,7.0,9.3375,24.0,61.0,0.0,6,75,Sunday,3,2014,11,1,1,0,0,0,0,31,3,0,Bread,2014,2014-03-16
1324,1403171,2014-03-17,1,141.547905542998,7.0,9.5875,18.0,61.0,0.0,0,76,Monday,3,2014,12,1,0,0,0,0,0,31,3,0,Bread,2014,2014-03-17
1329,1403181,2014-03-18,1,88.2250444509535,7.0,9.6875,16.0,21.0,0.0,1,77,Tuesday,3,2014,12,1,0,0,0,0,0,31,3,0,Bread,2014,2014-03-18
1334,1403191,2014-03-19,1,99.6845823880711,7.0,9.45,18.0,61.0,0.0,2,78,Wednesday,3,2014,12,1,0,0,0,0,0,31,3,0,Bread,2014,2014-03-19
1339,1403201,2014-03-20,1,128.138232106811,0.0,16.2625,13.0,,0.0,3,79,Thursday,3,2014,12,1,0,0,0,0,0,31,3,0,Bread,2014,2014-03-20
1344,1403211,2014-03-21,1,104.8547456835,7.0,6.8875,14.0,63.0,0.0,4,80,Friday,3,2014,12,1,0,0,0,0,0,31,3,0,Bread,2014,2014-03-21
1349,1403221,2014-03-22,1,130.851901605861,5.0,8.85,11.0,63.0,0.0,5,81,Saturday,3,2014,12,1,1,0,0,0,0,31,4,0,Bread,2014,2014-03-22
1354,1403231,2014-03-23,1,71.128447822127,4.0,8.3625,10.0,,0.0,6,82,Sunday,3,2014,12,1,1,0,0,0,0,31,4,0,Bread,2014,2014-03-23
1359,1403241,2014-03-24,1,174.642338237835,3.0,7.5625,7.0,,0.0,0,83,Monday,3,2014,13,1,0,0,0,0,0,31,4,0,Bread,2014,2014-03-24
1364,1403251,2014-03-25,1,130.828394911681,2.0,7.725,10.0,21.0,0.0,1,84,Tuesday,3,2014,13,1,0,0,0,0,0,31,4,0,Bread,2014,2014-03-25
1369,1403261,2014-03-26,1,164.073709880608,5.0,7.85,11.0,21.0,0.0,2,85,Wednesday,3,2014,13,1,0,0,0,0,0,31,4,0,Bread,2014,2014-03-26
1374,1403271,2014-03-27,1,217.595707302914,6.0,5.1,12.0,,0.0,3,86,Thursday,3,2014,13,1,0,0,0,0,0,31,4,0,Bread,2014,2014-03-27
1379,1403281,2014-03-28,1,210.364589078685,8.0,5.4,12.0,10.0,0.0,4,87,Friday,3,2014,13,1,0,0,0,0,0,31,4,0,Bread,2014,2014-03-28
1384,1403291,2014-03-29,1,201.442576014825,3.0,9.375,8.0,10.0,0.0,5,88,Saturday,3,2014,13,1,1,0,0,0,0,31,5,0,Bread,2014,2014-03-29
1389,1403301,2014-03-30,1,77.0718729480323,0.0,11.2625,8.0,28.0,0.0,6,89,Sunday,3,2014,13,1,1,0,0,0,0,31,5,0,Bread,2014,2014-03-30
1394,1403311,2014-03-31,1,165.782083579859,7.0,7.4375,4.0,45.0,0.0,0,90,Monday,3,2014,14,1,0,0,1,0,0,31,5,0,Bread,2014,2014-03-31
1399,1404011,2014-04-01,1,143.934571968464,8.0,5.7625,13.0,10.0,0.0,1,91,Tuesday,4,2014,14,2,0,1,0,0,0,30,1,0,Bread,2014,2014-04-01
1404,1404021,2014-04-02,1,145.793768476637,2.0,12.45,8.0,10.0,0.0,2,92,Wednesday,4,2014,14,2,0,0,0,0,0,30,1,0,Bread,2014,2014-04-02
1409,1404031,2014-04-03,1,199.334213779063,3.0,7.6125,15.0,10.0,0.0,3,93,Thursday,4,2014,14,2,0,0,0,0,0,30,1,0,Bread,2014,2014-04-03
1414,1404041,2014-04-04,1,149.094869799179,6.0,6.45,15.0,0.0,0.0,4,94,Friday,4,2014,14,2,0,0,0,0,0,30,1,0,Bread,2014,2014-04-04
1419,1404051,2014-04-05,1,166.366651532902,8.0,9.825,5.0,61.0,0.0,5,95,Saturday,4,2014,14,2,1,0,0,0,0,30,1,0,Bread,2014,2014-04-05
1424,1404061,2014-04-06,1,79.4656989548114,7.0,12.1875,8.0,63.0,0.0,6,96,Sunday,4,2014,14,2,1,0,0,0,0,30,1,0,Bread,2014,2014-04-06
1429,1404071,2014-04-07,1,175.863088463562,7.0,15.7875,10.0,63.0,0.0,0,97,Monday,4,2014,15,2,0,0,0,0,0,30,1,0,Bread,2014,2014-04-07
1434,1404081,2014-04-08,1,104.711261779938,7.0,9.8125,19.0,61.0,0.0,1,98,Tuesday,4,2014,15,2,0,0,0,0,0,30,2,0,Bread,2014,2014-04-08
1439,1404091,2014-04-09,1,168.945582350845,7.0,10.1875,20.0,21.0,0.0,2,99,Wednesday,4,2014,15,2,0,0,0,0,0,30,2,0,Bread,2014,2014-04-09
1444,1404101,2014-04-10,1,153.689913112803,7.0,9.75,4.0,,0.0,3,100,Thursday,4,2014,15,2,0,0,0,0,0,30,2,0,Bread,2014,2014-04-10
1449,1404111,2014-04-11,1,150.197974521935,6.0,12.0625,10.0,,0.0,4,101,Friday,4,2014,15,2,0,0,0,0,0,30,2,0,Bread,2014,2014-04-11
1454,1404121,2014-04-12,1,230.41912840806,4.0,11.2,12.0,0.0,0.0,5,102,Saturday,4,2014,15,2,1,0,0,0,0,30,2,0,Bread,2014,2014-04-12
1459,1404131,2014-04-13,1,106.9717520005,6.0,11.0125,21.0,,0.0,6,103,Sunday,4,2014,15,2,1,0,0,0,0,30,2,0,Bread,2014,2014-04-13
1464,1404141,2014-04-14,1,126.41212420811,5.0,8.9,23.0,61.0,0.0,0,104,Monday,4,2014,16,2,0,0,0,0,0,30,2,0,Bread,2014,2014-04-14
1469,1404151,2014-04-15,1,109.472548649702,0.0,9.9125,15.0,,0.0,1,105,Tuesday,4,2014,16,2,0,0,0,0,0,30,3,0,Bread,2014,2014-04-15
1474,1404161,2014-04-16,1,110.647041867212,0.0,11.3625,9.0,,0.0,2,106,Wednesday,4,2014,16,2,0,0,0,0,0,30,3,0,Bread,2014,2014-04-16
1479,1404171,2014-04-17,1,259.250121969818,5.0,14.4,14.0,,0.0,3,107,Thursday,4,2014,16,2,0,0,0,0,0,30,3,0,Bread,2014,2014-04-17
1484,1404191,2014-04-19,1,290.428956680919,1.0,11.125,13.0,5.0,0.0,5,109,Saturday,4,2014,16,2,1,0,0,0,0,30,3,0,Bread,2014,2014-04-19
1488,1404201,2014-04-20,1,57.7509189177541,0.0,13.875,15.0,5.0,0.0,6,110,Sunday,4,2014,16,2,1,0,0,0,0,30,3,0,Bread,2014,2014-04-20
1493,1404211,2014-04-21,1,109.431179378053,4.0,13.425,15.0,0.0,0.0,0,111,Monday,4,2014,17,2,0,0,0,0,0,30,3,0,Bread,2014,2014-04-21
1498,1404221,2014-04-22,1,169.196248011103,3.0,15.45,10.0,10.0,0.0,1,112,Tuesday,4,2014,17,2,0,0,0,0,0,30,4,0,Bread,2014,2014-04-22
1502,1404231,2014-04-23,1,162.980101956576,8.0,9.825,11.0,21.0,0.0,2,113,Wednesday,4,2014,17,2,0,0,0,0,0,30,4,0,Bread,2014,2014-04-23
1507,1404241,2014-04-24,1,155.338780558714,8.0,9.175,11.0,,0.0,3,114,Thursday,4,2014,17,2,0,0,0,0,0,30,4,0,Bread,2014,2014-04-24
1512,1404251,2014-04-25,1,103.620395874603,0.0,13.5625,12.0,,0.0,4,115,Friday,4,2014,17,2,0,0,0,0,0,30,4,0,Bread,2014,2014-04-25
1517,1404261,2014-04-26,1,143.988134045973,0.0,15.45,11.0,,0.0,5,116,Saturday,4,2014,17,2,1,0,0,0,0,30,4,0,Bread,2014,2014-04-26
1522,1404271,2014-04-27,1,67.5791269771508,0.0,16.225,16.0,,0.0,6,117,Sunday,4,2014,17,2,1,0,0,0,0,30,4,0,Bread,2014,2014-04-27
1527,1404281,2014-04-28,1,142.899118015523,0.0,15.8875,11.0,,0.0,0,118,Monday,4,2014,18,2,0,0,0,0,0,30,4,0,Bread,2014,2014-04-28
1532,1404291,2014-04-29,1,145.382373304754,0.0,18.0875,8.0,0.0,0.0,1,119,Tuesday,4,2014,18,2,0,0,0,0,0,30,5,0,Bread,2014,2014-04-29
1537,1404301,2014-04-30,1,168.447583367336,3.0,18.0,8.0,,0.0,2,120,Wednesday,4,2014,18,2,0,0,1,0,0,30,5,0,Bread,2014,2014-04-30
1542,1405021,2014-05-02,1,194.877300541007,6.0,10.225,13.0,,0.0,4,122,Friday,5,2014,18,2,0,0,0,0,0,31,1,0,Bread,2014,2014-05-02
1547,1405051,2014-05-05,1,344.712427419033,8.0,10.7125,6.0,21.0,0.0,0,125,Monday,5,2014,19,2,0,0,0,0,0,31,1,0,Bread,2014,2014-05-05
1552,1405061,2014-05-06,1,117.634364611904,7.0,15.775,9.0,,0.0,1,126,Tuesday,5,2014,19,2,0,0,0,0,0,31,1,0,Bread,2014,2014-05-06
1557,1405071,2014-05-07,1,90.0459392081919,4.0,14.2125,15.0,65.0,0.0,2,127,Wednesday,5,2014,19,2,0,0,0,0,0,31,1,0,Bread,2014,2014-05-07
1562,1405081,2014-05-08,1,149.299133313087,7.0,12.45,10.0,63.0,0.0,3,128,Thursday,5,2014,19,2,0,0,0,0,0,31,2,0,Bread,2014,2014-05-08
1567,1405091,2014-05-09,1,93.4116822522153,6.0,12.3875,10.0,61.0,0.0,4,129,Friday,5,2014,19,2,0,0,0,0,0,31,2,0,Bread,2014,2014-05-09
